,Tag,FIPS,YYYY,DrugReports
996,0.0,39095,2011,12
997,0.0,39095,2012,9
998,0.0,39095,2013,11
999,0.0,39095,2014,46
1000,0.0,39095,2015,63
1001,0.0,39095,2016,206
1002,0.0,39095,2017,232
1003,0.0,39097,2010,6
1004,0.0,39097,2011,2
1005,0.0,39097,2012,3
1006,0.0,39097,2013,2
1007,0.0,39097,2014,4
1008,0.0,39097,2015,9
1009,0.0,39097,2016,28
1010,0.0,39097,2017,15
1011,0.0,39099,2010,26
1012,0.0,39099,2011,29
1013,0.0,39099,2012,18
1014,0.0,39099,2013,22
1015,0.0,39099,2014,67
1016,0.0,39099,2015,117
1017,0.0,39099,2016,290
1018,0.0,39099,2017,342
1019,0.0,39101,2010,8
1020,0.0,39101,2011,2
1021,0.0,39101,2012,2
1022,0.0,39101,2013,7
1023,0.0,39101,2014,12
1024,0.0,39101,2015,33
1025,0.0,39101,2016,74
1026,0.0,39101,2017,85
1027,0.0,39103,2010,5
1028,0.0,39103,2011,4
1029,0.0,39103,2012,8
1030,0.0,39103,2013,5
1031,0.0,39103,2014,24
1032,0.0,39103,2015,85
1033,0.0,39103,2016,135
1034,0.0,39103,2017,187
1035,0.0,39105,2010,2
1036,0.0,39105,2011,1
1037,0.0,39105,2013,2
1038,0.0,39105,2014,1
1039,0.0,39105,2015,1
1040,0.0,39105,2016,12
1041,0.0,39105,2017,3
1042,0.0,39107,2010,3
1043,0.0,39107,2011,1
1044,0.0,39107,2013,1
1045,0.0,39107,2014,12
1046,0.0,39107,2015,20
1047,0.0,39107,2016,15
1048,0.0,39107,2017,31
1049,0.0,39109,2010,8
1050,0.0,39109,2011,5
1051,0.0,39109,2012,10
1052,0.0,39109,2013,5
1053,0.0,39109,2014,27
1054,0.0,39109,2015,19
1055,0.0,39109,2016,75
1056,0.0,39109,2017,223
1057,0.0,39111,2011,1
1058,0.0,39111,2014,1
1059,0.0,39111,2015,2
1060,0.0,39111,2016,5
1061,0.0,39111,2017,9
1062,0.0,39113,2010,65
1063,0.0,39113,2011,69
1064,0.0,39113,2012,44
1065,0.0,39113,2013,67
1066,0.0,39113,2014,387
1067,0.0,39113,2015,392
1068,0.0,39113,2016,1192
1069,0.0,39113,2017,2592
1070,0.0,39115,2010,1
1071,0.0,39115,2011,2
1072,0.0,39115,2012,2
1073,0.0,39115,2015,1
1074,0.0,39115,2017,4
1075,0.0,39117,2010,7
1076,0.0,39117,2011,7
1077,0.0,39117,2012,4
1078,0.0,39117,2013,1
1079,0.0,39117,2014,6
1080,0.0,39117,2015,6
1081,0.0,39117,2016,1
1082,0.0,39117,2017,19
1083,0.0,39119,2010,1
1084,0.0,39119,2013,1
1085,0.0,39119,2014,4
1086,0.0,39119,2015,9
1087,0.0,39119,2016,20
1088,0.0,39119,2017,49
1089,0.0,39121,2011,1
1090,0.0,39121,2014,2
1091,0.0,39121,2016,1
1092,0.0,39121,2017,11
1093,0.0,39123,2010,3
1094,0.0,39123,2011,1
1095,0.0,39123,2012,3
1096,0.0,39123,2014,2
1097,0.0,39123,2015,7
1098,0.0,39123,2016,15
1099,0.0,39123,2017,26
1100,0.0,39125,2010,1
1101,0.0,39125,2014,1
1102,0.0,39125,2015,2
1103,0.0,39125,2016,3
1104,0.0,39125,2017,5
1105,0.0,39127,2010,7
1106,0.0,39127,2011,2
1107,0.0,39127,2012,3
1108,0.0,39127,2013,1
1109,0.0,39127,2015,1
1110,0.0,39127,2016,3
1111,0.0,39127,2017,9
1112,0.0,39129,2010,5
1113,0.0,39129,2011,6
1114,0.0,39129,2012,4
1115,0.0,39129,2013,5
1116,0.0,39129,2014,3
1117,0.0,39129,2015,6
1118,0.0,39129,2016,2
1119,0.0,39129,2017,16
1120,0.0,39131,2010,5
1121,0.0,39131,2011,1
1122,0.0,39131,2013,4
1123,0.0,39131,2014,2
1124,0.0,39131,2016,5
1125,0.0,39131,2017,9
1126,0.0,39133,2010,8
1127,0.0,39133,2011,6
1128,0.0,39133,2012,3
1129,0.0,39133,2013,7
1130,0.0,39133,2014,26
1131,0.0,39133,2015,82
1132,0.0,39133,2016,147
1133,0.0,39133,2017,173
1134,0.0,39135,2010,3
1135,0.0,39135,2014,4
1136,0.0,39135,2015,4
1137,0.0,39135,2016,36
1138,0.0,39135,2017,68
1139,0.0,39137,2012,2
1140,0.0,39137,2016,3
1141,0.0,39137,2017,1
1142,0.0,39139,2010,9
1143,0.0,39139,2012,2
1144,0.0,39139,2013,2
1145,0.0,39139,2014,13
1146,0.0,39139,2015,18
1147,0.0,39139,2016,77
1148,0.0,39139,2017,119
1149,0.0,39141,2010,17
1150,0.0,39141,2011,3
1151,0.0,39141,2012,3
1152,0.0,39141,2013,4
1153,0.0,39141,2014,15
1154,0.0,39141,2015,32
1155,0.0,39141,2016,65
1156,0.0,39141,2017,70
1157,0.0,39143,2010,7
1158,0.0,39143,2012,4
1159,0.0,39143,2013,1
1160,0.0,39143,2014,7
1161,0.0,39143,2015,38
1162,0.0,39143,2016,75
1163,0.0,39143,2017,52
1164,0.0,39145,2010,5
1165,0.0,39145,2011,3
1166,0.0,39145,2012,6
1167,0.0,39145,2014,19
1168,0.0,39145,2015,24
1169,0.0,39145,2016,78
1170,0.0,39145,2017,122
1171,0.0,39147,2010,6
1172,0.0,39147,2011,11
1173,0.0,39147,2012,2
1174,0.0,39147,2013,3
1175,0.0,39147,2014,7
1176,0.0,39147,2015,24
1177,0.0,39147,2016,42
1178,0.0,39147,2017,38
1179,0.0,39149,2010,5
1180,0.0,39149,2011,4
1181,0.0,39149,2012,1
1182,0.0,39149,2013,3
1183,0.0,39149,2014,8
1184,0.0,39149,2015,12
1185,0.0,39149,2016,123
1186,0.0,39149,2017,131
1187,0.0,39151,2010,21
1188,0.0,39151,2011,14
1189,0.0,39151,2012,4
1190,0.0,39151,2014,80
1191,0.0,39151,2015,132
1192,0.0,39151,2016,409
1193,0.0,39151,2017,657
1194,0.0,39153,2010,13
1195,0.0,39153,2011,8
1196,0.0,39153,2012,6
1197,0.0,39153,2013,10
1198,0.0,39153,2014,66
1199,0.0,39153,2015,217
1200,0.0,39153,2016,357
1201,0.0,39153,2017,666
1202,0.0,39155,2010,12
1203,0.0,39155,2011,7
1204,0.0,39155,2012,9
1205,0.0,39155,2013,7
1206,0.0,39155,2014,16
1207,0.0,39155,2015,89
1208,0.0,39155,2016,206
1209,0.0,39155,2017,451
1210,0.0,39157,2010,3
1211,0.0,39157,2011,7
1212,0.0,39157,2012,2
1213,0.0,39157,2014,6
1214,0.0,39157,2015,11
1215,0.0,39157,2016,30
1216,0.0,39157,2017,41
1217,0.0,39159,2010,3
1218,0.0,39159,2012,2
1219,0.0,39159,2014,9
1220,0.0,39159,2015,5
1221,0.0,39159,2016,6
1222,0.0,39159,2017,20
1223,0.0,39161,2010,5
1224,0.0,39161,2011,2
1225,0.0,39161,2012,4
1226,0.0,39161,2014,2
1227,0.0,39161,2015,6
1228,0.0,39161,2016,14
1229,0.0,39161,2017,38
1230,0.0,39163,2011,1
1231,0.0,39163,2012,2
1232,0.0,39163,2013,2
1233,0.0,39163,2014,2
1234,0.0,39163,2015,2
1235,0.0,39163,2016,1
1236,0.0,39163,2017,2
1237,0.0,39165,2010,15
1238,0.0,39165,2011,15
1239,0.0,39165,2012,13
1240,0.0,39165,2013,9
1241,0.0,39165,2014,35
1242,0.0,39165,2015,56
1243,0.0,39165,2016,137
1244,0.0,39165,2017,237
1245,0.0,39167,2010,10
1246,0.0,39167,2011,7
1247,0.0,39167,2012,2
1248,0.0,39167,2013,2
1249,0.0,39167,2014,5
1250,0.0,39167,2015,9
1251,0.0,39167,2016,31
1252,0.0,39167,2017,57
1253,0.0,39169,2010,5
1254,0.0,39169,2011,6
1255,0.0,39169,2012,1
1256,0.0,39169,2013,1
1257,0.0,39169,2014,7
1258,0.0,39169,2015,37
1259,0.0,39169,2016,103
1260,0.0,39169,2017,148
1261,0.0,39171,2011,1
1262,0.0,39171,2012,1
1263,0.0,39171,2015,2
1264,0.0,39171,2016,1
1265,0.0,39173,2010,6
1266,0.0,39173,2011,5
1267,0.0,39173,2012,5
1268,0.0,39173,2013,6
1269,0.0,39173,2014,11
1270,0.0,39173,2015,31
1271,0.0,39173,2016,73
1272,0.0,39173,2017,67
1273,0.0,39175,2010,2
1274,0.0,39175,2014,2
1275,0.0,39175,2015,4
1276,0.0,39175,2016,1
1277,0.0,39175,2017,8
1278,0.0,42001,2010,4
1279,0.0,42001,2011,6
1280,0.0,42001,2012,1
1281,0.0,42001,2013,2
1282,0.0,42001,2014,2
1283,0.0,42001,2015,10
1284,0.0,42001,2016,24
1285,0.0,42001,2017,14
1286,0.0,42003,2010,66
1287,0.0,42003,2011,43
1288,0.0,42003,2012,38
1289,0.0,42003,2013,50
1290,0.0,42003,2014,109
1291,0.0,42003,2015,447
1292,0.0,42003,2016,967
1293,0.0,42003,2017,2253
1294,0.0,42005,2010,2
1295,0.0,42005,2011,3
1296,0.0,42005,2012,1
1297,0.0,42005,2013,3
1298,0.0,42005,2014,8
1299,0.0,42005,2015,9
1300,0.0,42005,2016,31
1301,0.0,42005,2017,37
1302,0.0,42007,2010,2
1303,0.0,42007,2011,1
1304,0.0,42007,2012,5
1305,0.0,42007,2013,1
1306,0.0,42007,2014,3
1307,0.0,42007,2015,17
1308,0.0,42007,2016,107
1309,0.0,42007,2017,140
1310,0.0,42009,2013,4
1311,0.0,42009,2015,5
1312,0.0,42009,2016,4
1313,0.0,42009,2017,7
1314,0.0,42011,2010,1
1315,0.0,42011,2011,5
1316,0.0,42011,2012,6
1317,0.0,42011,2013,16
1318,0.0,42011,2014,12
1319,0.0,42011,2015,26
1320,0.0,42011,2016,133
1321,0.0,42011,2017,209
1322,0.0,42013,2010,13
1323,0.0,42013,2011,9
1324,0.0,42013,2012,6
1325,0.0,42013,2013,4
1326,0.0,42013,2014,24
1327,0.0,42013,2015,18
1328,0.0,42013,2016,55
1329,0.0,42013,2017,121
1330,0.0,42015,2011,4
1331,0.0,42015,2012,4
1332,0.0,42015,2013,4
1333,0.0,42015,2014,3
1334,0.0,42015,2015,5
1335,0.0,42015,2016,23
1336,0.0,42015,2017,20
1337,0.0,42017,2010,68
1338,0.0,42017,2011,62
1339,0.0,42017,2012,37
1340,0.0,42017,2013,3
1341,0.0,42017,2014,104
1342,0.0,42017,2015,53
1343,0.0,42017,2016,8
1344,0.0,42017,2017,38
1345,0.0,42019,2010,1
1346,0.0,42019,2011,4
1347,0.0,42019,2012,1
1348,0.0,42019,2013,1
1349,0.0,42019,2014,11
1350,0.0,42019,2015,16
1351,0.0,42019,2016,40
1352,0.0,42019,2017,95
1353,0.0,42021,2010,14
1354,0.0,42021,2011,7
1355,0.0,42021,2012,5
1356,0.0,42021,2013,9
1357,0.0,42021,2014,12
1358,0.0,42021,2015,38
1359,0.0,42021,2016,75
1360,0.0,42021,2017,55
1361,0.0,42023,2013,1
1362,0.0,42025,2010,4
1363,0.0,42025,2011,5
1364,0.0,42025,2012,2
1365,0.0,42025,2013,1
1366,0.0,42025,2014,3
1367,0.0,42025,2015,12
1368,0.0,42025,2016,16
1369,0.0,42025,2017,23
1370,0.0,42027,2010,2
1371,0.0,42027,2011,6
1372,0.0,42027,2012,1
1373,0.0,42027,2013,6
1374,0.0,42027,2015,13
1375,0.0,42027,2016,14
1376,0.0,42027,2017,41
1377,0.0,42029,2010,9
1378,0.0,42029,2011,6
1379,0.0,42029,2012,17
1380,0.0,42029,2013,13
1381,0.0,42029,2014,25
1382,0.0,42029,2015,41
1383,0.0,42029,2016,61
1384,0.0,42029,2017,184
1385,0.0,42031,2011,3
1386,0.0,42031,2012,2
1387,0.0,42031,2015,1
1388,0.0,42031,2016,2
1389,0.0,42031,2017,11
1390,0.0,42033,2010,3
1391,0.0,42033,2012,5
1392,0.0,42033,2013,1
1393,0.0,42033,2014,2
1394,0.0,42033,2015,4
1395,0.0,42033,2016,1
1396,0.0,42033,2017,16
1397,0.0,42035,2010,2
1398,0.0,42035,2011,1
1399,0.0,42035,2012,3
1400,0.0,42035,2013,1
1401,0.0,42035,2014,2
1402,0.0,42035,2015,1
1403,0.0,42035,2016,10
1404,0.0,42035,2017,3
1405,0.0,42037,2010,1
1406,0.0,42037,2011,2
1407,0.0,42037,2012,2
1408,0.0,42037,2013,2
1409,0.0,42037,2014,6
1410,0.0,42037,2015,7
1411,0.0,42037,2016,11
1412,0.0,42037,2017,19
1413,0.0,42039,2010,7
1414,0.0,42039,2011,6
1415,0.0,42039,2012,10
1416,0.0,42039,2013,8
1417,0.0,42039,2014,2
1418,0.0,42039,2015,5
1419,0.0,42039,2016,53
1420,0.0,42039,2017,31
1421,0.0,42041,2010,1
1422,0.0,42041,2011,5
1423,0.0,42041,2012,1
1424,0.0,42041,2014,1
1425,0.0,42041,2015,3
1426,0.0,42041,2016,2
1427,0.0,42041,2017,3
1428,0.0,42043,2010,13
1429,0.0,42043,2011,13
1430,0.0,42043,2012,13
1431,0.0,42043,2013,22
1432,0.0,42043,2014,12
1433,0.0,42043,2015,45
1434,0.0,42043,2016,141
1435,0.0,42043,2017,419
1436,0.0,42045,2010,45
1437,0.0,42045,2011,30
1438,0.0,42045,2012,28
1439,0.0,42045,2013,55
1440,0.0,42045,2014,63
1441,0.0,42045,2015,144
1442,0.0,42045,2016,250
1443,0.0,42045,2017,517
1444,0.0,42047,2010,1
1445,0.0,42047,2013,2
1446,0.0,42047,2014,1
1447,0.0,42047,2016,5
1448,0.0,42047,2017,5
1449,0.0,42049,2010,4
1450,0.0,42049,2011,7
1451,0.0,42049,2012,12
1452,0.0,42049,2013,6
1453,0.0,42049,2014,18
1454,0.0,42049,2015,10
1455,0.0,42049,2016,54
1456,0.0,42049,2017,137
1457,0.0,42051,2010,8
1458,0.0,42051,2011,10
1459,0.0,42051,2012,9
1460,0.0,42051,2013,5
1461,0.0,42051,2014,5
1462,0.0,42051,2015,33
1463,0.0,42051,2016,29
1464,0.0,42051,2017,113
1465,0.0,42053,2011,1
1466,0.0,42053,2017,3
1467,0.0,42055,2010,8
1468,0.0,42055,2011,9
1469,0.0,42055,2012,7
1470,0.0,42055,2013,6
1471,0.0,42055,2014,9
1472,0.0,42055,2015,11
1473,0.0,42055,2016,39
1474,0.0,42055,2017,69
1475,0.0,42057,2010,1
1476,0.0,42057,2013,2
1477,0.0,42057,2015,1
1478,0.0,42057,2017,3
1479,0.0,42059,2010,1
1480,0.0,42059,2013,1
1481,0.0,42059,2014,1
1482,0.0,42059,2015,5
1483,0.0,42059,2016,2
1484,0.0,42059,2017,9
1485,0.0,42061,2011,2
1486,0.0,42061,2015,3
1487,0.0,42061,2016,5
1488,0.0,42061,2017,24
1489,0.0,42063,2011,8
1490,0.0,42063,2012,2
1491,0.0,42063,2014,1
1492,0.0,42063,2015,7
1493,0.0,42063,2016,10
1494,0.0,42063,2017,32
1495,0.0,42065,2010,1
1496,0.0,42065,2011,2
1497,0.0,42065,2012,6
1498,0.0,42065,2013,1
1499,0.0,42065,2014,3
1500,0.0,42065,2015,1
1501,0.0,42065,2016,1
1502,0.0,42065,2017,39
1503,0.0,42067,2011,1
1504,0.0,42067,2012,1
1505,0.0,42067,2013,2
1506,0.0,42067,2017,13
1507,0.0,42069,2010,7
1508,0.0,42069,2011,5
1509,0.0,42069,2013,4
1510,0.0,42069,2014,3
1511,0.0,42069,2015,22
1512,0.0,42069,2016,113
1513,0.0,42069,2017,158
1514,0.0,42071,2010,5
1515,0.0,42071,2011,5
1516,0.0,42071,2012,5
1517,0.0,42071,2013,9
1518,0.0,42071,2014,10
1519,0.0,42071,2015,35
1520,0.0,42071,2016,94
1521,0.0,42071,2017,352
1522,0.0,42073,2010,5
1523,0.0,42073,2011,4
1524,0.0,42073,2012,6
1525,0.0,42073,2013,7
1526,0.0,42073,2014,3
1527,0.0,42073,2015,6
1528,0.0,42073,2016,21
1529,0.0,42073,2017,37
1530,0.0,42075,2010,1
1531,0.0,42075,2011,5
1532,0.0,42075,2012,6
1533,0.0,42075,2013,7
1534,0.0,42075,2014,23
1535,0.0,42075,2015,40
1536,0.0,42075,2016,70
1537,0.0,42075,2017,172
1538,0.0,42077,2010,7
1539,0.0,42077,2011,7
1540,0.0,42077,2012,2
1541,0.0,42077,2013,5
1542,0.0,42077,2014,6
1543,0.0,42077,2015,18
1544,0.0,42077,2016,37
1545,0.0,42077,2017,43
1546,0.0,42079,2010,10
1547,0.0,42079,2011,8
1548,0.0,42079,2012,8
1549,0.0,42079,2013,12
1550,0.0,42079,2014,53
1551,0.0,42079,2015,42
1552,0.0,42079,2016,277
1553,0.0,42079,2017,455
1554,0.0,42081,2010,8
1555,0.0,42081,2011,5
1556,0.0,42081,2012,1
1557,0.0,42081,2013,3
1558,0.0,42081,2014,10
1559,0.0,42081,2015,11
1560,0.0,42081,2016,62
1561,0.0,42081,2017,120
1562,0.0,42083,2010,8
1563,0.0,42083,2011,2
1564,0.0,42083,2012,1
1565,0.0,42083,2013,2
1566,0.0,42083,2014,3
1567,0.0,42083,2015,14
1568,0.0,42083,2016,33
1569,0.0,42083,2017,1
1570,0.0,42085,2010,2
1571,0.0,42085,2011,3
1572,0.0,42085,2012,5
1573,0.0,42085,2013,9
1574,0.0,42085,2014,8
1575,0.0,42085,2015,13
1576,0.0,42085,2016,14
1577,0.0,42085,2017,30
1578,0.0,42087,2010,2
1579,0.0,42087,2011,1
1580,0.0,42087,2012,3
1581,0.0,42087,2013,3
1582,0.0,42087,2014,1
1583,0.0,42087,2015,3
1584,0.0,42087,2016,4
1585,0.0,42087,2017,28
1586,0.0,42089,2010,7
1587,0.0,42089,2011,9
1588,0.0,42089,2012,7
1589,0.0,42089,2013,4
1590,0.0,42089,2014,7
1591,0.0,42089,2015,40
1592,0.0,42089,2016,25
1593,0.0,42089,2017,53
1594,0.0,42091,2010,2
1595,0.0,42091,2011,3
1596,0.0,42091,2012,3
1597,0.0,42091,2013,7
1598,0.0,42091,2015,7
1599,0.0,42091,2016,9
1600,0.0,42091,2017,22
1601,0.0,42093,2010,1
1602,0.0,42093,2013,1
1603,0.0,42093,2016,2
1604,0.0,42093,2017,5
1605,0.0,42095,2010,4
1606,0.0,42095,2011,8
1607,0.0,42095,2012,2
1608,0.0,42095,2013,2
1609,0.0,42095,2015,8
1610,0.0,42095,2016,30
1611,0.0,42095,2017,24
1612,0.0,42097,2010,2
1613,0.0,42097,2011,2
1614,0.0,42097,2012,9
1615,0.0,42097,2013,4
1616,0.0,42097,2014,4
1617,0.0,42097,2015,7
1618,0.0,42097,2016,10
1619,0.0,42097,2017,25
1620,0.0,42099,2010,2
1621,0.0,42099,2011,3
1622,0.0,42099,2012,2
1623,0.0,42099,2013,4
1624,0.0,42099,2014,1
1625,0.0,42099,2015,5
1626,0.0,42099,2016,20
1627,0.0,42099,2017,11
1628,0.0,42101,2010,141
1629,0.0,42101,2011,102
1630,0.0,42101,2012,94
1631,0.0,42101,2013,67
1632,0.0,42101,2014,96
1633,0.0,42101,2015,235
1634,0.0,42101,2016,803
1635,0.0,42101,2017,3373
1636,0.0,42103,2010,2
1637,0.0,42103,2011,1
1638,0.0,42103,2013,1
1639,0.0,42103,2016,2
1640,0.0,42103,2017,13
1641,0.0,42105,2010,6
1642,0.0,42105,2011,1
1643,0.0,42105,2012,2
1644,0.0,42105,2013,2
1645,0.0,42105,2014,1
1646,0.0,42105,2015,5
1647,0.0,42105,2016,2
1648,0.0,42105,2017,10
1649,0.0,42107,2010,4
1650,0.0,42107,2011,11
1651,0.0,42107,2012,10
1652,0.0,42107,2013,5
1653,0.0,42107,2014,14
1654,0.0,42107,2015,40
1655,0.0,42107,2016,99
1656,0.0,42107,2017,141
1657,0.0,42109,2010,1
1658,0.0,42109,2011,2
1659,0.0,42109,2013,2
1660,0.0,42109,2014,3
1661,0.0,42109,2015,1
1662,0.0,42109,2016,7
1663,0.0,42109,2017,27
1664,0.0,42111,2010,2
1665,0.0,42111,2011,7
1666,0.0,42111,2013,4
1667,0.0,42111,2014,2
1668,0.0,42111,2015,6
1669,0.0,42111,2016,15
1670,0.0,42111,2017,34
1671,0.0,42113,2010,1
1672,0.0,42115,2010,1
1673,0.0,42115,2012,2
1674,0.0,42115,2013,2
1675,0.0,42115,2014,4
1676,0.0,42115,2015,3
1677,0.0,42115,2016,11
1678,0.0,42115,2017,41
1679,0.0,42117,2011,2
1680,0.0,42117,2012,1
1681,0.0,42117,2013,2
1682,0.0,42117,2014,1
1683,0.0,42117,2015,1
1684,0.0,42117,2016,2
1685,0.0,42117,2017,6
1686,0.0,42119,2010,3
1687,0.0,42119,2011,4
1688,0.0,42119,2013,1
1689,0.0,42119,2014,1
1690,0.0,42119,2016,1
1691,0.0,42119,2017,13
1692,0.0,42121,2010,6
1693,0.0,42121,2011,3
1694,0.0,42121,2012,2
1695,0.0,42121,2013,4
1696,0.0,42121,2014,1
1697,0.0,42121,2015,2
1698,0.0,42121,2016,14
1699,0.0,42121,2017,19
1700,0.0,42123,2010,3
1701,0.0,42123,2012,8
1702,0.0,42123,2014,1
1703,0.0,42123,2015,3
1704,0.0,42123,2017,4
1705,0.0,42125,2010,7
1706,0.0,42125,2011,7
1707,0.0,42125,2012,10
1708,0.0,42125,2013,4
1709,0.0,42125,2014,14
1710,0.0,42125,2015,19
1711,0.0,42125,2016,100
1712,0.0,42125,2017,213
1713,0.0,42127,2010,2
1714,0.0,42127,2011,2
1715,0.0,42127,2012,1
1716,0.0,42127,2014,1
1717,0.0,42127,2015,2
1718,0.0,42127,2016,9
1719,0.0,42127,2017,3
1720,0.0,42129,2010,28
1721,0.0,42129,2011,10
1722,0.0,42129,2012,10
1723,0.0,42129,2013,13
1724,0.0,42129,2014,20
1725,0.0,42129,2015,47
1726,0.0,42129,2016,138
1727,0.0,42129,2017,172
1728,0.0,42131,2010,1
1729,0.0,42131,2011,4
1730,0.0,42131,2012,3
1731,0.0,42131,2013,2
1732,0.0,42131,2014,2
1733,0.0,42131,2015,2
1734,0.0,42131,2016,11
1735,0.0,42131,2017,7
1736,0.0,42133,2010,26
1737,0.0,42133,2011,19
1738,0.0,42133,2012,22
1739,0.0,42133,2013,24
1740,0.0,42133,2014,69
1741,0.0,42133,2015,90
1742,0.0,42133,2016,145
1743,0.0,42133,2017,408
1744,0.0,51001,2010,1
1745,0.0,51001,2011,4
1746,0.0,51001,2012,3
1747,0.0,51001,2013,1
1748,0.0,51001,2014,2
1749,0.0,51001,2016,6
1750,0.0,51001,2017,1
1751,0.0,51003,2010,3
1752,0.0,51003,2012,2
1753,0.0,51003,2013,1
1754,0.0,51003,2014,6
1755,0.0,51003,2015,12
1756,0.0,51003,2016,9
1757,0.0,51003,2017,16
1758,0.0,51005,2010,9
1759,0.0,51005,2011,1
1760,0.0,51005,2013,1
1761,0.0,51005,2014,6
1762,0.0,51005,2015,4
1763,0.0,51005,2016,4
1764,0.0,51005,2017,6
1765,0.0,51007,2010,1
1766,0.0,51007,2013,5
1767,0.0,51007,2014,1
1768,0.0,51007,2017,2
1769,0.0,51009,2010,2
1770,0.0,51009,2011,4
1771,0.0,51009,2012,1
1772,0.0,51009,2013,3
1773,0.0,51009,2014,9
1774,0.0,51009,2015,2
1775,0.0,51009,2016,4
1776,0.0,51009,2017,7
1777,0.0,51011,2011,1
1778,0.0,51011,2013,1
1779,0.0,51011,2014,2
1780,0.0,51011,2016,5
1781,0.0,51011,2017,8
1782,0.0,51013,2010,6
1783,0.0,51013,2011,10
1784,0.0,51013,2012,2
1785,0.0,51013,2013,13
1786,0.0,51013,2014,5
1787,0.0,51013,2015,13
1788,0.0,51013,2016,37
1789,0.0,51013,2017,67
1790,0.0,51015,2010,6
1791,0.0,51015,2011,5
1792,0.0,51015,2012,7
1793,0.0,51015,2013,4
1794,0.0,51015,2014,10
1795,0.0,51015,2015,6
1796,0.0,51015,2016,19
1797,0.0,51015,2017,10
1798,0.0,51017,2010,3
1799,0.0,51017,2011,1
1800,0.0,51017,2013,1
1801,0.0,51017,2015,1
1802,0.0,51017,2016,1
1803,0.0,51019,2010,6
1804,0.0,51019,2011,12
1805,0.0,51019,2012,11
1806,0.0,51019,2013,17
1807,0.0,51019,2014,7
1808,0.0,51019,2015,6
1809,0.0,51019,2016,4
1810,0.0,51019,2017,23
1811,0.0,51021,2010,2
1812,0.0,51021,2012,2
1813,0.0,51021,2014,1
1814,0.0,51023,2010,2
1815,0.0,51023,2011,3
1816,0.0,51023,2012,4
1817,0.0,51023,2013,3
1818,0.0,51023,2014,5
1819,0.0,51023,2015,2
1820,0.0,51023,2016,5
1821,0.0,51023,2017,10
1822,0.0,51025,2010,1
1823,0.0,51025,2012,2
1824,0.0,51025,2013,2
1825,0.0,51025,2014,2
1826,0.0,51025,2015,1
1827,0.0,51025,2016,3
1828,0.0,51027,2010,12
1829,0.0,51027,2011,14
1830,0.0,51027,2012,2
1831,0.0,51027,2013,7
1832,0.0,51027,2014,8
1833,0.0,51027,2015,1
1834,0.0,51027,2016,2
1835,0.0,51027,2017,12
1836,0.0,51029,2010,4
1837,0.0,51029,2011,6
1838,0.0,51029,2012,2
1839,0.0,51029,2013,3
1840,0.0,51029,2014,3
1841,0.0,51029,2016,1
1842,0.0,51029,2017,11
1843,0.0,51031,2010,5
1844,0.0,51031,2011,1
1845,0.0,51031,2012,5
1846,0.0,51031,2013,4
1847,0.0,51031,2014,3
1848,0.0,51031,2016,2
1849,0.0,51031,2017,8
1850,0.0,51033,2011,3
1851,0.0,51033,2012,3
1852,0.0,51033,2013,3
1853,0.0,51033,2014,3
1854,0.0,51033,2015,5
1855,0.0,51033,2016,7
1856,0.0,51033,2017,17
1857,0.0,51035,2011,3
1858,0.0,51035,2012,6
1859,0.0,51035,2013,3
1860,0.0,51035,2014,4
1861,0.0,51035,2015,7
1862,0.0,51035,2016,9
1863,0.0,51035,2017,3
1864,0.0,51037,2012,6
1865,0.0,51037,2013,8
1866,0.0,51037,2015,4
1867,0.0,51037,2016,1
1868,0.0,51037,2017,1
1869,0.0,51041,2010,13
1870,0.0,51041,2011,11
1871,0.0,51041,2012,22
1872,0.0,51041,2013,10
1873,0.0,51041,2014,21
1874,0.0,51041,2015,32
1875,0.0,51041,2016,151
1876,0.0,51041,2017,227
1877,0.0,51043,2010,1
1878,0.0,51043,2011,1
1879,0.0,51043,2013,1
1880,0.0,51043,2014,8
1881,0.0,51043,2016,2
1882,0.0,51043,2017,5
1883,0.0,51045,2010,2
1884,0.0,51045,2011,2
1885,0.0,51045,2014,1
1886,0.0,51045,2017,1
1887,0.0,51047,2010,17
1888,0.0,51047,2011,11
1889,0.0,51047,2012,11
1890,0.0,51047,2013,13
1891,0.0,51047,2014,11
1892,0.0,51047,2015,9
1893,0.0,51047,2016,34
1894,0.0,51047,2017,66
1895,0.0,51049,2010,3
1896,0.0,51049,2011,2
1897,0.0,51049,2013,3
1898,0.0,51049,2014,2
1899,0.0,51049,2015,1
1900,0.0,51049,2016,1
1901,0.0,51049,2017,3
1902,0.0,51051,2010,2
1903,0.0,51051,2011,4
1904,0.0,51051,2012,1
1905,0.0,51051,2014,3
1906,0.0,51051,2015,2
1907,0.0,51051,2017,28
1908,0.0,51053,2010,2
1909,0.0,51053,2013,1
1910,0.0,51053,2015,1
1911,0.0,51053,2016,1
1912,0.0,51057,2012,3
1913,0.0,51057,2015,1
1914,0.0,51057,2016,1
1915,0.0,51057,2017,2
1916,0.0,51059,2010,25
1917,0.0,51059,2011,36
1918,0.0,51059,2012,29
1919,0.0,51059,2013,34
1920,0.0,51059,2014,37
1921,0.0,51059,2015,39
1922,0.0,51059,2016,180
1923,0.0,51059,2017,324
1924,0.0,51061,2010,16
1925,0.0,51061,2011,17
1926,0.0,51061,2012,14
