Tag,FIPS,YYYY,DrugReports
1.0,42101,2014,8
1.0,42101,2015,8
1.0,42101,2016,9
1.0,42101,2017,7
1.0,42103,2010,2
1.0,42103,2011,6
1.0,42103,2012,2
1.0,42103,2013,2
1.0,42103,2014,3
1.0,42103,2015,2
1.0,42103,2016,3
1.0,42103,2017,2
1.0,42105,2010,6
1.0,42105,2011,6
1.0,42105,2012,5
1.0,42105,2013,4
1.0,42105,2014,2
1.0,42105,2015,4
1.0,42105,2016,4
1.0,42105,2017,2
1.0,42107,2010,5
1.0,42107,2011,7
1.0,42107,2012,8
1.0,42107,2013,6
1.0,42107,2014,7
1.0,42107,2015,7
1.0,42107,2016,7
1.0,42107,2017,7
1.0,42109,2010,1
1.0,42109,2011,3
1.0,42109,2012,4
1.0,42109,2013,4
1.0,42109,2014,3
1.0,42109,2015,3
1.0,42109,2016,4
1.0,42109,2017,2
1.0,42111,2010,4
1.0,42111,2011,5
1.0,42111,2012,4
1.0,42111,2013,5
1.0,42111,2014,3
1.0,42111,2015,4
1.0,42111,2016,4
1.0,42111,2017,2
1.0,42113,2010,2
1.0,42113,2011,1
1.0,42113,2012,3
1.0,42113,2013,2
1.0,42113,2016,1
1.0,42113,2017,1
1.0,42115,2010,1
1.0,42115,2011,5
1.0,42115,2012,4
1.0,42115,2013,3
1.0,42115,2014,4
1.0,42115,2015,5
1.0,42115,2016,4
1.0,42115,2017,5
1.0,42117,2010,3
1.0,42117,2011,5
1.0,42117,2012,1
1.0,42117,2013,4
1.0,42117,2014,3
1.0,42117,2015,5
1.0,42117,2017,3
1.0,42119,2010,3
1.0,42119,2011,1
1.0,42119,2012,5
1.0,42119,2014,2
1.0,42119,2015,1
1.0,42119,2016,1
1.0,42119,2017,1
1.0,42121,2010,5
1.0,42121,2011,5
1.0,42121,2012,7
1.0,42121,2013,6
1.0,42121,2014,4
1.0,42121,2015,5
1.0,42121,2016,5
1.0,42121,2017,4
1.0,42123,2010,7
1.0,42123,2011,5
1.0,42123,2012,6
1.0,42123,2013,2
1.0,42123,2014,3
1.0,42123,2015,3
1.0,42123,2016,3
1.0,42125,2010,6
1.0,42125,2011,7
1.0,42125,2012,6
1.0,42125,2013,6
1.0,42125,2014,7
1.0,42125,2015,7
1.0,42125,2016,8
1.0,42125,2017,4
1.0,42127,2010,5
1.0,42127,2011,4
1.0,42127,2012,3
1.0,42127,2013,2
1.0,42127,2014,4
1.0,42127,2015,2
1.0,42127,2016,3
1.0,42127,2017,3
1.0,42129,2010,7
1.0,42129,2011,6
1.0,42129,2012,6
1.0,42129,2013,6
1.0,42129,2014,5
1.0,42129,2015,5
1.0,42129,2016,6
1.0,42129,2017,6
1.0,42131,2010,2
1.0,42131,2011,3
1.0,42131,2012,4
1.0,42131,2013,3
1.0,42131,2014,3
1.0,42131,2015,5
1.0,42131,2016,4
1.0,42131,2017,2
1.0,42133,2010,7
1.0,42133,2011,7
1.0,42133,2012,7
1.0,42133,2013,7
1.0,42133,2014,6
1.0,42133,2015,7
1.0,42133,2016,7
1.0,42133,2017,7
1.0,51001,2010,3
1.0,51001,2011,5
1.0,51001,2012,4
1.0,51001,2014,3
1.0,51001,2015,2
1.0,51001,2016,3
1.0,51001,2017,3
1.0,51003,2010,4
1.0,51003,2011,2
1.0,51003,2012,2
1.0,51003,2013,3
1.0,51003,2014,5
1.0,51003,2015,5
1.0,51003,2016,3
1.0,51003,2017,3
1.0,51005,2010,4
1.0,51005,2011,5
1.0,51005,2012,7
1.0,51005,2013,4
1.0,51005,2014,5
1.0,51005,2015,6
1.0,51005,2016,5
1.0,51005,2017,5
1.0,51007,2010,4
1.0,51007,2011,3
1.0,51007,2012,2
1.0,51007,2013,4
1.0,51007,2014,2
1.0,51007,2015,1
1.0,51007,2016,2
1.0,51007,2017,2
1.0,51009,2010,5
1.0,51009,2011,3
1.0,51009,2012,5
1.0,51009,2013,6
1.0,51009,2014,5
1.0,51009,2015,7
1.0,51009,2016,5
1.0,51009,2017,6
1.0,51011,2010,2
1.0,51011,2011,2
1.0,51011,2012,3
1.0,51011,2013,3
1.0,51011,2014,4
1.0,51011,2015,2
1.0,51011,2016,5
1.0,51011,2017,4
1.0,51013,2010,6
1.0,51013,2011,6
1.0,51013,2012,6
1.0,51013,2013,6
1.0,51013,2014,7
1.0,51013,2015,6
1.0,51013,2016,7
1.0,51013,2017,6
1.0,51015,2010,4
1.0,51015,2011,5
1.0,51015,2012,4
1.0,51015,2013,3
1.0,51015,2014,6
1.0,51015,2015,6
1.0,51015,2016,6
1.0,51015,2017,4
1.0,51017,2010,3
1.0,51017,2011,2
1.0,51017,2012,4
1.0,51017,2013,2
1.0,51017,2014,2
1.0,51017,2015,2
1.0,51017,2016,1
1.0,51017,2017,3
1.0,51019,2010,4
1.0,51019,2011,7
1.0,51019,2012,7
1.0,51019,2013,6
1.0,51019,2014,7
1.0,51019,2015,6
1.0,51019,2016,4
1.0,51019,2017,7
1.0,51021,2010,4
1.0,51021,2011,2
1.0,51021,2012,4
1.0,51021,2013,5
1.0,51021,2014,3
1.0,51021,2015,5
1.0,51021,2016,5
1.0,51021,2017,2
1.0,51023,2010,5
1.0,51023,2011,5
1.0,51023,2012,5
1.0,51023,2013,4
1.0,51023,2014,6
1.0,51023,2015,5
1.0,51023,2016,6
1.0,51023,2017,6
1.0,51025,2010,1
1.0,51025,2011,1
1.0,51025,2012,4
1.0,51025,2013,4
1.0,51025,2014,4
1.0,51025,2015,3
1.0,51025,2016,3
1.0,51025,2017,3
1.0,51027,2010,5
1.0,51027,2011,5
1.0,51027,2012,7
1.0,51027,2013,4
1.0,51027,2014,5
1.0,51027,2015,6
1.0,51027,2016,6
1.0,51027,2017,6
1.0,51029,2010,4
1.0,51029,2011,4
1.0,51029,2012,3
1.0,51029,2013,4
1.0,51029,2014,3
1.0,51029,2015,4
1.0,51029,2016,4
1.0,51029,2017,5
1.0,51031,2010,4
1.0,51031,2011,3
1.0,51031,2012,7
1.0,51031,2013,5
1.0,51031,2014,6
1.0,51031,2015,2
1.0,51031,2016,3
1.0,51031,2017,3
1.0,51033,2010,3
1.0,51033,2011,7
1.0,51033,2012,5
1.0,51033,2013,6
1.0,51033,2014,5
1.0,51033,2015,6
1.0,51033,2016,5
1.0,51033,2017,7
1.0,51035,2010,6
1.0,51035,2011,4
1.0,51035,2012,5
1.0,51035,2013,6
1.0,51035,2014,6
1.0,51035,2015,6
1.0,51035,2016,7
1.0,51035,2017,6
1.0,51036,2012,2
1.0,51036,2013,3
1.0,51036,2014,1
1.0,51036,2015,1
1.0,51036,2017,1
1.0,51037,2010,3
1.0,51037,2011,2
1.0,51037,2012,3
1.0,51037,2013,3
1.0,51037,2014,3
1.0,51037,2015,5
1.0,51037,2016,3
1.0,51037,2017,2
1.0,51041,2010,6
1.0,51041,2011,7
1.0,51041,2012,7
1.0,51041,2013,6
1.0,51041,2014,7
1.0,51041,2015,7
1.0,51041,2016,7
1.0,51041,2017,7
1.0,51043,2010,2
1.0,51043,2011,3
1.0,51043,2012,3
1.0,51043,2013,3
1.0,51043,2014,3
1.0,51043,2015,5
1.0,51043,2016,2
1.0,51043,2017,3
1.0,51045,2010,3
1.0,51045,2011,2
1.0,51045,2012,2
1.0,51045,2013,3
1.0,51045,2014,3
1.0,51045,2015,3
1.0,51045,2016,1
1.0,51045,2017,1
1.0,51047,2010,6
1.0,51047,2011,6
1.0,51047,2012,7
1.0,51047,2013,5
1.0,51047,2014,5
1.0,51047,2015,7
1.0,51047,2016,5
1.0,51047,2017,4
1.0,51049,2010,1
1.0,51049,2011,1
1.0,51049,2012,4
1.0,51049,2013,4
1.0,51049,2014,3
1.0,51049,2015,2
1.0,51049,2016,2
1.0,51049,2017,1
1.0,51051,2010,5
1.0,51051,2011,5
1.0,51051,2012,5
1.0,51051,2013,6
1.0,51051,2014,4
1.0,51051,2015,5
1.0,51051,2016,5
1.0,51051,2017,4
1.0,51053,2010,3
1.0,51053,2011,4
1.0,51053,2012,2
1.0,51053,2013,2
1.0,51053,2014,5
1.0,51053,2015,3
1.0,51053,2016,2
1.0,51053,2017,5
1.0,51057,2010,4
1.0,51057,2011,3
1.0,51057,2012,4
1.0,51057,2013,3
1.0,51057,2014,5
1.0,51057,2015,2
1.0,51057,2016,1
1.0,51057,2017,1
1.0,51059,2010,8
1.0,51059,2011,8
1.0,51059,2012,7
1.0,51059,2013,8
1.0,51059,2014,8
1.0,51059,2015,7
1.0,51059,2016,7
1.0,51059,2017,8
1.0,51061,2010,6
1.0,51061,2011,7
1.0,51061,2012,7
1.0,51061,2013,7
1.0,51061,2014,7
1.0,51061,2015,7
1.0,51061,2016,6
1.0,51061,2017,5
1.0,51063,2010,4
1.0,51063,2011,3
1.0,51063,2012,3
1.0,51063,2013,3
1.0,51063,2014,3
1.0,51063,2015,1
1.0,51063,2016,4
1.0,51063,2017,3
1.0,51065,2010,2
1.0,51065,2011,3
1.0,51065,2012,4
1.0,51065,2013,1
1.0,51065,2014,5
1.0,51065,2015,4
1.0,51065,2016,5
1.0,51065,2017,1
1.0,51067,2010,6
1.0,51067,2011,5
1.0,51067,2012,5
1.0,51067,2013,7
1.0,51067,2014,7
1.0,51067,2015,7
1.0,51067,2016,7
1.0,51067,2017,4
1.0,51069,2010,6
1.0,51069,2011,7
1.0,51069,2012,7
1.0,51069,2013,6
1.0,51069,2014,7
1.0,51069,2015,6
1.0,51069,2016,6
1.0,51069,2017,7
1.0,51071,2010,5
1.0,51071,2011,6
1.0,51071,2012,6
1.0,51071,2013,5
1.0,51071,2014,6
1.0,51071,2015,5
1.0,51071,2016,6
1.0,51071,2017,3
1.0,51073,2010,5
1.0,51073,2011,3
1.0,51073,2012,4
1.0,51073,2013,4
1.0,51073,2014,4
1.0,51073,2015,3
1.0,51073,2016,5
1.0,51073,2017,5
1.0,51075,2010,3
1.0,51075,2011,1
1.0,51075,2012,2
1.0,51075,2013,2
1.0,51075,2014,2
1.0,51075,2015,2
1.0,51075,2016,4
1.0,51075,2017,3
1.0,51077,2010,4
1.0,51077,2011,3
1.0,51077,2012,3
1.0,51077,2013,5
1.0,51077,2014,5
1.0,51077,2015,3
1.0,51077,2016,5
1.0,51077,2017,6
1.0,51079,2010,3
1.0,51079,2011,3
1.0,51079,2012,6
1.0,51079,2013,2
1.0,51079,2014,2
1.0,51079,2015,3
1.0,51079,2016,2
1.0,51079,2017,4
1.0,51081,2010,3
1.0,51081,2011,3
1.0,51081,2012,2
1.0,51081,2013,2
1.0,51081,2014,4
1.0,51081,2015,1
1.0,51081,2016,4
1.0,51081,2017,3
1.0,51083,2010,6
1.0,51083,2011,5
1.0,51083,2012,6
1.0,51083,2013,5
1.0,51083,2014,6
1.0,51083,2015,6
1.0,51083,2016,5
1.0,51083,2017,5
1.0,51085,2010,7
1.0,51085,2011,7
1.0,51085,2012,7
1.0,51085,2013,6
1.0,51085,2014,7
1.0,51085,2015,6
1.0,51085,2016,6
1.0,51085,2017,6
1.0,51087,2010,6
1.0,51087,2011,7
1.0,51087,2012,7
1.0,51087,2013,6
1.0,51087,2014,7
1.0,51087,2015,6
1.0,51087,2016,7
1.0,51087,2017,7
1.0,51089,2010,3
1.0,51089,2011,3
1.0,51089,2012,4
1.0,51089,2013,3
1.0,51089,2014,4
1.0,51089,2015,6
1.0,51089,2016,6
1.0,51089,2017,6
1.0,51091,2010,1
1.0,51091,2012,1
1.0,51091,2014,1
1.0,51093,2010,2
1.0,51093,2011,1
1.0,51093,2012,6
1.0,51093,2013,6
1.0,51093,2014,2
1.0,51093,2015,4
1.0,51093,2016,3
1.0,51093,2017,3
1.0,51095,2010,3
1.0,51095,2011,5
1.0,51095,2012,3
1.0,51095,2013,3
1.0,51095,2014,3
1.0,51095,2015,2
1.0,51095,2016,5
1.0,51095,2017,5
1.0,51097,2012,3
1.0,51097,2013,2
1.0,51097,2014,1
1.0,51097,2015,1
1.0,51097,2016,2
1.0,51097,2017,4
1.0,51099,2010,5
1.0,51099,2011,4
1.0,51099,2012,5
1.0,51099,2013,4
1.0,51099,2014,2
1.0,51099,2015,4
1.0,51099,2016,2
1.0,51099,2017,5
1.0,51101,2010,4
1.0,51101,2011,3
1.0,51101,2012,4
1.0,51101,2013,1
1.0,51101,2014,1
1.0,51101,2015,1
1.0,51101,2016,4
1.0,51101,2017,2
1.0,51103,2010,1
1.0,51103,2011,2
1.0,51103,2012,1
1.0,51103,2013,2
1.0,51103,2014,3
1.0,51103,2015,1
1.0,51103,2016,5
1.0,51103,2017,3
1.0,51105,2010,4
1.0,51105,2011,4
1.0,51105,2012,6
1.0,51105,2013,5
1.0,51105,2014,4
1.0,51105,2015,6
1.0,51105,2016,4
1.0,51105,2017,5
1.0,51107,2010,7
1.0,51107,2011,8
1.0,51107,2012,7
1.0,51107,2013,8
1.0,51107,2014,8
1.0,51107,2015,6
1.0,51107,2016,6
1.0,51107,2017,6
1.0,51109,2010,5
1.0,51109,2011,7
1.0,51109,2012,6
1.0,51109,2013,5
1.0,51109,2014,4
1.0,51109,2015,6
1.0,51109,2016,4
1.0,51109,2017,4
1.0,51111,2010,4
1.0,51111,2011,4
1.0,51111,2012,4
1.0,51111,2013,2
1.0,51111,2014,5
1.0,51111,2015,5
1.0,51111,2016,2
1.0,51111,2017,4
1.0,51113,2010,3
1.0,51113,2011,2
1.0,51113,2012,4
1.0,51113,2013,3
1.0,51113,2014,4
1.0,51113,2015,2
1.0,51113,2016,3
1.0,51113,2017,2
1.0,51115,2010,3
1.0,51115,2011,1
1.0,51115,2012,4
1.0,51115,2013,3
1.0,51115,2014,3
1.0,51115,2015,4
1.0,51115,2016,5
1.0,51115,2017,2
1.0,51117,2010,3
1.0,51117,2011,5
1.0,51117,2012,5
1.0,51117,2013,5
1.0,51117,2014,6
1.0,51117,2015,5
1.0,51117,2016,3
1.0,51117,2017,6
1.0,51119,2010,3
1.0,51119,2011,2
1.0,51119,2012,4
1.0,51119,2013,2
1.0,51119,2014,2
1.0,51119,2015,3
1.0,51119,2016,3
1.0,51119,2017,2
1.0,51121,2010,6
1.0,51121,2011,6
1.0,51121,2012,6
1.0,51121,2013,6
1.0,51121,2014,6
1.0,51121,2015,6
1.0,51121,2016,6
1.0,51121,2017,6
1.0,51125,2010,1
1.0,51125,2011,2
1.0,51125,2012,2
1.0,51125,2013,2
1.0,51125,2015,3
1.0,51125,2016,3
1.0,51125,2017,3
1.0,51127,2010,4
1.0,51127,2011,4
1.0,51127,2012,5
1.0,51127,2013,3
1.0,51127,2014,4
1.0,51127,2015,4
1.0,51127,2016,3
1.0,51127,2017,1
1.0,51131,2011,1
1.0,51131,2012,2
1.0,51131,2013,2
1.0,51131,2014,2
1.0,51131,2015,3
1.0,51131,2016,3
1.0,51131,2017,1
1.0,51133,2010,2
1.0,51133,2011,1
1.0,51133,2012,1
1.0,51133,2013,2
1.0,51133,2014,3
1.0,51133,2015,5
1.0,51133,2016,6
1.0,51133,2017,4
1.0,51135,2010,2
1.0,51135,2011,2
1.0,51135,2012,2
1.0,51135,2013,3
1.0,51135,2014,3
1.0,51135,2015,5
1.0,51135,2016,3
1.0,51135,2017,1
1.0,51137,2010,5
1.0,51137,2011,4
1.0,51137,2012,6
1.0,51137,2013,4
1.0,51137,2014,7
1.0,51137,2015,6
1.0,51137,2016,6
1.0,51137,2017,4
1.0,51139,2010,5
1.0,51139,2011,4
1.0,51139,2012,6
1.0,51139,2013,4
1.0,51139,2014,5
1.0,51139,2015,4
1.0,51139,2016,5
1.0,51139,2017,6
1.0,51141,2010,3
1.0,51141,2011,5
1.0,51141,2012,4
1.0,51141,2013,3
1.0,51141,2014,4
1.0,51141,2015,6
1.0,51141,2016,5
1.0,51141,2017,3
1.0,51143,2010,3
1.0,51143,2011,4
1.0,51143,2012,6
1.0,51143,2013,4
1.0,51143,2014,5
1.0,51143,2015,4
1.0,51143,2016,6
1.0,51143,2017,5
1.0,51145,2010,5
1.0,51145,2011,4
1.0,51145,2012,3
1.0,51145,2013,6
1.0,51145,2014,6
1.0,51145,2015,3
1.0,51145,2016,5
1.0,51145,2017,5
1.0,51147,2010,4
1.0,51147,2011,5
1.0,51147,2012,5
1.0,51147,2013,3
1.0,51147,2014,4
1.0,51147,2015,4
1.0,51147,2016,4
1.0,51147,2017,2
1.0,51149,2010,3
1.0,51149,2011,5
1.0,51149,2012,3
1.0,51149,2013,4
1.0,51149,2014,5
1.0,51149,2015,3
1.0,51149,2016,2
1.0,51149,2017,4
1.0,51153,2010,6
1.0,51153,2011,7
1.0,51153,2012,8
1.0,51153,2013,7
1.0,51153,2014,7
1.0,51153,2015,7
1.0,51153,2016,7
1.0,51153,2017,7
1.0,51155,2010,7
1.0,51155,2011,6
1.0,51155,2012,7
1.0,51155,2013,7
1.0,51155,2014,6
1.0,51155,2015,6
1.0,51155,2016,7
1.0,51155,2017,4
1.0,51157,2010,4
1.0,51157,2011,2
1.0,51157,2012,5
1.0,51157,2013,4
1.0,51157,2014,1
1.0,51157,2015,2
1.0,51157,2016,1
1.0,51163,2010,2
1.0,51163,2011,4
1.0,51163,2012,6
1.0,51163,2013,5
1.0,51163,2014,6
1.0,51163,2015,4
1.0,51163,2016,5
1.0,51163,2017,6
1.0,51165,2010,5
1.0,51165,2011,6
1.0,51165,2012,7
1.0,51165,2013,5
1.0,51165,2014,6
1.0,51165,2015,5
1.0,51165,2016,6
1.0,51165,2017,6
1.0,51167,2010,5
1.0,51167,2011,6
1.0,51167,2012,6
1.0,51167,2013,6
1.0,51167,2014,4
1.0,51167,2015,6
1.0,51167,2016,6
1.0,51167,2017,5
1.0,51169,2010,6
1.0,51169,2011,7
1.0,51169,2012,5
1.0,51169,2013,6
1.0,51169,2014,5
1.0,51169,2015,5
1.0,51169,2016,5
1.0,51169,2017,6
1.0,51171,2010,7
1.0,51171,2011,7
1.0,51171,2012,7
1.0,51171,2013,7
1.0,51171,2014,5
1.0,51171,2015,5
1.0,51171,2016,5
1.0,51171,2017,6
1.0,51173,2010,5
1.0,51173,2011,5
1.0,51173,2012,5
1.0,51173,2013,6
1.0,51173,2014,4
1.0,51173,2015,6
1.0,51173,2016,6
1.0,51173,2017,5
1.0,51175,2010,2
1.0,51175,2011,2
1.0,51175,2012,3
1.0,51175,2013,3
1.0,51175,2014,1
1.0,51175,2015,2
1.0,51175,2016,2
1.0,51177,2010,7
1.0,51177,2011,7
1.0,51177,2012,7
1.0,51177,2013,7
1.0,51177,2014,7
1.0,51177,2015,6
1.0,51177,2016,7
1.0,51177,2017,7
1.0,51179,2010,6
1.0,51179,2011,7
1.0,51179,2012,7
1.0,51179,2013,7
1.0,51179,2014,7
1.0,51179,2015,7
1.0,51179,2016,7
1.0,51179,2017,8
1.0,51181,2012,2
1.0,51181,2017,2
1.0,51183,2010,3
1.0,51183,2011,2
1.0,51183,2012,3
1.0,51183,2013,2
1.0,51183,2014,2
1.0,51183,2015,4
1.0,51183,2016,3
1.0,51183,2017,3
1.0,51185,2010,7
1.0,51185,2011,7
1.0,51185,2012,6
1.0,51185,2013,7
1.0,51185,2014,7
1.0,51185,2015,7
1.0,51185,2016,7
1.0,51185,2017,7
1.0,51187,2010,7
1.0,51187,2011,6
1.0,51187,2012,7
1.0,51187,2013,7
1.0,51187,2014,7
1.0,51187,2015,6
1.0,51187,2016,6
1.0,51187,2017,5
1.0,51191,2010,6
1.0,51191,2011,6
1.0,51191,2012,5
1.0,51191,2013,5
1.0,51191,2014,4
1.0,51191,2015,5
1.0,51191,2016,4
1.0,51191,2017,5
1.0,51193,2010,3
1.0,51193,2011,3
1.0,51193,2012,4
1.0,51193,2013,6
1.0,51193,2014,5
1.0,51193,2015,5
1.0,51193,2016,3
1.0,51193,2017,6
1.0,51195,2010,4
1.0,51195,2011,7
1.0,51195,2012,6
1.0,51195,2013,6
1.0,51195,2014,5
1.0,51195,2015,6
1.0,51195,2016,4
1.0,51195,2017,6
1.0,51197,2010,7
1.0,51197,2011,6
1.0,51197,2012,7
1.0,51197,2013,6
1.0,51197,2014,7
1.0,51197,2015,6
1.0,51197,2016,7
1.0,51197,2017,7
1.0,51199,2010,3
1.0,51199,2011,3
1.0,51199,2012,5
1.0,51199,2013,4
1.0,51199,2014,4
1.0,51199,2015,4
1.0,51199,2016,4
1.0,51199,2017,5
1.0,51510,2010,4
1.0,51510,2011,1
1.0,51510,2013,1
1.0,51510,2015,2
1.0,51510,2016,2
1.0,51510,2017,1
1.0,51515,2010,2
1.0,51515,2013,1
1.0,51520,2010,6
1.0,51520,2012,1
1.0,51520,2013,5
1.0,51520,2014,2
1.0,51520,2015,1
1.0,51520,2017,5
1.0,51530,2010,3
1.0,51530,2013,5
1.0,51530,2014,1
1.0,51540,2010,4
1.0,51540,2013,5
1.0,51540,2014,1
1.0,51550,2010,5
1.0,51550,2011,1
1.0,51550,2013,6
1.0,51550,2014,2
1.0,51550,2016,3
1.0,51550,2017,5
1.0,51570,2010,5
1.0,51570,2013,5
1.0,51570,2016,3
1.0,51570,2017,2
1.0,51580,2017,1
1.0,51590,2010,4
1.0,51590,2013,6
1.0,51590,2016,2
1.0,51590,2017,3
1.0,51595,2010,2
1.0,51595,2013,2
1.0,51595,2014,1
1.0,51600,2010,3
1.0,51600,2012,1
1.0,51600,2013,2
1.0,51600,2016,2
1.0,51600,2017,2
1.0,51610,2010,3
1.0,51610,2013,2
1.0,51620,2010,1
1.0,51620,2014,1
1.0,51620,2017,1
1.0,51630,2010,5
1.0,51630,2013,6
1.0,51630,2014,3
1.0,51630,2016,3
1.0,51640,2010,2
1.0,51640,2013,1
1.0,51640,2016,1
1.0,51650,2010,4
1.0,51650,2013,6
1.0,51650,2014,2
1.0,51650,2016,1
1.0,51650,2017,3
1.0,51660,2010,3
1.0,51660,2012,1
1.0,51660,2013,3
1.0,51660,2016,2
1.0,51660,2017,1
1.0,51670,2010,3
1.0,51670,2013,4
1.0,51670,2014,3
1.0,51670,2016,1
1.0,51670,2017,1
1.0,51678,2010,2
1.0,51678,2013,1
1.0,51680,2010,6
1.0,51680,2013,7
1.0,51680,2014,2
1.0,51680,2016,5
1.0,51680,2017,1
1.0,51683,2010,1
1.0,51683,2011,3
1.0,51683,2012,1
1.0,51683,2013,1
1.0,51683,2015,1
1.0,51683,2017,1
1.0,51690,2010,3
1.0,51690,2011,1
1.0,51690,2013,2
1.0,51690,2015,1
1.0,51690,2016,3
1.0,51690,2017,2
1.0,51700,2010,6
1.0,51700,2013,6
1.0,51700,2014,2
1.0,51700,2016,4
1.0,51700,2017,2
1.0,51710,2010,6
1.0,51710,2012,1
1.0,51710,2013,7
1.0,51710,2014,3
1.0,51710,2016,1
1.0,51710,2017,2
1.0,51720,2010,2
1.0,51730,2010,5
1.0,51730,2013,5
1.0,51730,2014,3
1.0,51730,2016,1
1.0,51730,2017,2
1.0,51735,2010,3
1.0,51735,2013,4
1.0,51740,2010,5
1.0,51740,2013,4
1.0,51740,2014,3
1.0,51740,2015,1
1.0,51740,2016,2
1.0,51740,2017,2
1.0,51750,2010,4
1.0,51750,2013,4
1.0,51750,2016,1
1.0,51760,2010,6
1.0,51760,2011,1
1.0,51760,2012,4
1.0,51760,2013,7
1.0,51760,2014,4
1.0,51760,2015,5
1.0,51760,2016,6
1.0,51760,2017,7
1.0,51770,2010,6
1.0,51770,2011,7
1.0,51770,2012,7
1.0,51770,2013,6
1.0,51770,2014,6
1.0,51770,2015,5
1.0,51770,2016,6
1.0,51770,2017,7
1.0,51775,2010,5
1.0,51775,2013,4
1.0,51775,2014,1
1.0,51775,2016,2
1.0,51775,2017,3
1.0,51790,2010,4
1.0,51790,2013,4
1.0,51790,2014,1
1.0,51790,2016,3
1.0,51800,2010,4
1.0,51800,2013,6
1.0,51800,2014,1
1.0,51800,2016,3
1.0,51810,2010,6
1.0,51810,2011,3
1.0,51810,2012,2
1.0,51810,2013,7
1.0,51810,2016,4
1.0,51810,2017,3
1.0,51820,2010,2
1.0,51820,2013,4
1.0,51820,2017,2
1.0,51830,2013,4
1.0,51830,2014,1
1.0,51830,2017,1
1.0,51840,2010,5
1.0,51840,2011,1
1.0,51840,2012,2
1.0,51840,2013,6
1.0,51840,2014,5
1.0,51840,2016,1
1.0,51840,2017,5
1.0,54001,2010,2
1.0,54001,2011,1
1.0,54001,2012,1
1.0,54001,2013,1
1.0,54001,2014,1
1.0,54001,2017,1
1.0,54003,2010,5
1.0,54003,2011,5
1.0,54003,2012,6
1.0,54003,2013,3
1.0,54003,2014,2
1.0,54003,2015,4
1.0,54003,2016,3
1.0,54003,2017,2
1.0,54005,2010,4
1.0,54005,2011,4
1.0,54005,2012,4
1.0,54005,2013,3
1.0,54005,2014,3
1.0,54005,2015,3
1.0,54005,2016,1
1.0,54005,2017,1
1.0,54007,2010,5
1.0,54007,2011,4
1.0,54007,2012,4
1.0,54007,2013,5
1.0,54007,2014,5
1.0,54007,2015,2
1.0,54007,2016,4
1.0,54007,2017,3
1.0,54009,2010,1
1.0,54009,2011,1
1.0,54009,2012,2
1.0,54011,2010,4
1.0,54011,2011,5
1.0,54011,2012,6
1.0,54011,2013,5
1.0,54011,2014,5
1.0,54011,2015,3
1.0,54011,2016,3
1.0,54011,2017,2
1.0,54013,2010,3
1.0,54013,2012,2
1.0,54013,2014,1
1.0,54013,2016,1
1.0,54013,2017,2
1.0,54015,2010,1
1.0,54015,2011,3
1.0,54015,2012,2
1.0,54015,2013,3
1.0,54015,2014,2
1.0,54015,2015,2
1.0,54017,2010,2
1.0,54017,2011,1
1.0,54017,2012,3
1.0,54017,2013,2
1.0,54017,2014,3
1.0,54017,2015,1
1.0,54017,2016,1
1.0,54017,2017,1
1.0,54019,2010,2
1.0,54019,2011,3
1.0,54019,2012,3
1.0,54019,2013,6
1.0,54019,2014,1
1.0,54019,2015,1
1.0,54019,2016,2
1.0,54019,2017,1
1.0,54021,2011,2
1.0,54021,2012,2
1.0,54021,2013,4
1.0,54021,2015,1
1.0,54021,2017,2
1.0,54023,2010,5
1.0,54023,2011,1
1.0,54023,2012,3
1.0,54023,2013,5
1.0,54023,2014,6
1.0,54023,2015,2
1.0,54023,2016,1
1.0,54025,2010,5
1.0,54025,2011,5
1.0,54025,2012,5
1.0,54025,2013,5
1.0,54025,2014,6
1.0,54025,2015,5
1.0,54025,2016,6
1.0,54025,2017,4
1.0,54027,2011,5
1.0,54027,2012,5
1.0,54027,2013,5
1.0,54027,2014,3
1.0,54027,2015,3
1.0,54027,2016,1
1.0,54027,2017,2
1.0,54029,2010,4
1.0,54029,2011,3
1.0,54029,2012,3
1.0,54029,2013,3
1.0,54029,2014,2
1.0,54029,2015,2
1.0,54029,2016,3
1.0,54029,2017,3
1.0,54031,2010,4
1.0,54031,2011,6
1.0,54031,2012,4
1.0,54031,2013,6
1.0,54031,2014,3
1.0,54031,2015,4
1.0,54031,2016,2
1.0,54033,2010,5
1.0,54033,2011,4
1.0,54033,2012,6
1.0,54033,2013,6
1.0,54033,2014,5
1.0,54033,2015,5
1.0,54033,2016,3
1.0,54033,2017,4
1.0,54035,2010,3
1.0,54035,2011,2
1.0,54035,2012,4
1.0,54035,2013,2
1.0,54035,2014,5
1.0,54035,2015,2
1.0,54035,2016,5
1.0,54035,2017,3
1.0,54037,2010,2
1.0,54037,2011,1
1.0,54037,2012,5
1.0,54037,2014,1
1.0,54037,2015,1
1.0,54037,2016,2
1.0,54037,2017,1
1.0,54039,2010,5
1.0,54039,2011,7
1.0,54039,2012,7
1.0,54039,2013,6
1.0,54039,2014,7
1.0,54039,2015,6
1.0,54039,2016,5
1.0,54039,2017,7
1.0,54041,2011,2
1.0,54041,2012,5
1.0,54041,2013,4
1.0,54041,2014,5
1.0,54041,2015,4
1.0,54041,2016,3
1.0,54041,2017,3
1.0,54043,2014,2
1.0,54045,2010,5
