0,1,2,HC_YEAR,target,modified_model,ori_model
0,21,11,2013,1,1.2,1.4
1,21,11,2013,37,36.3,41.2
0,21,13,2013,6,6.8,5.6
1,21,13,2013,138,133.5,240.7
0,21,15,2013,2,4.2,2.1
1,21,15,2013,68,77.5,70
2,21,15,2013,229,175,215.2
0,21,17,2013,1,1.4,1.3
1,21,17,2013,45,30.9,40.5
2,21,17,2013,7,16.5,6.2
0,21,19,2013,7,6.5,5.8
1,21,19,2013,155,142,170.3
2,21,19,2013,75,61,73.2
0,21,21,2013,1,1.3,1.3
1,21,21,2013,37,33.7,24.3
2,21,21,2013,26,25.5,29.9
0,21,23,2013,2,2.1,1.7
1,21,23,2013,8,8.5,10.2
2,21,23,2013,10,11,10.7
0,21,25,2013,14,13.1,10.6
1,21,25,2013,68,41.3,56
2,21,25,2013,1,2.6,1.1
0,21,29,2013,5,5.7,3.2
1,21,29,2013,48,46.5,62.6
2,21,29,2013,87,73.5,66.1
0,21,35,2013,1,1.6,1
1,21,35,2013,15,13.9,15.4
0,21,37,2013,11,21.6,14.6
1,21,37,2013,94,181.7,103.2
2,21,37,2013,528,483.8,427.8
0,21,43,2013,2,3.9,2
1,21,43,2013,72,71.9,102
2,21,43,2013,24,27.6,21
0,21,45,2013,4,3.4,3
1,21,45,2013,24,23.8,21.8
0,21,49,2013,1,2.7,1.4
1,21,49,2013,77,62.4,75
2,21,49,2013,50,31.4,45.4
0,21,51,2013,4,5.6,4.3
1,21,51,2013,109,92.9,102.7
2,21,51,2013,2,2,1.9
0,21,53,2013,1,1.6,1.4
1,21,53,2013,10,9.5,12
0,21,59,2013,1,2.5,1.4
1,21,59,2013,47,56.5,55.2
2,21,59,2013,8,21.1,7
0,21,61,2013,2,1.3,1.7
1,21,61,2013,12,11.4,9.3
0,21,67,2013,26,24.6,26
1,21,67,2013,406,337.4,410.8
2,21,67,2013,466,370.4,404.2
0,21,69,2013,1,1.6,2.1
1,21,69,2013,12,25.2,22.1
2,21,69,2013,3,4.9,9.8
0,21,71,2013,15,14.9,11.4
1,21,71,2013,64,98.3,71.8
2,21,71,2013,4,3.9,4.1
0,21,73,2013,6,7.9,6
1,21,73,2013,117,110.7,99
2,21,73,2013,58,58.4,72.6
0,21,81,2013,1,1.7,1.3
1,21,81,2013,16,26.5,17.8
2,21,81,2013,23,28.8,22.5
0,21,83,2013,3,4.3,2.7
1,21,83,2013,35,34.6,33
2,21,83,2013,1,2.4,2.5
0,21,93,2013,1,3.2,5.2
1,21,93,2013,43,57.6,50.3
2,21,93,2013,26,29.7,26.1
0,21,95,2013,11,19.6,13.3
1,21,95,2013,216,230.7,285.5
2,21,95,2013,1,1,1.2
0,21,97,2013,3,3.3,2.5
1,21,97,2013,62,54.4,43.6
2,21,97,2013,32,26.6,47.3
0,21,107,2013,3,3.3,2.4
1,21,107,2013,92,98.8,86.1
0,21,111,2013,57,79.1,65.9
1,21,111,2013,703,664.6,872
2,21,111,2013,1130,1207.9,989.2
0,21,113,2013,5,7.1,6.2
1,21,113,2013,80,81.9,89.4
2,21,113,2013,72,75.1,61.7
0,21,117,2013,7,20.8,12.9
1,21,117,2013,145,139.7,133.3
2,21,117,2013,552,482.7,443
0,21,119,2013,6,6.9,4.9
1,21,119,2013,57,55,55.9
0,21,121,2013,4,6.6,4.8
1,21,121,2013,138,140.4,138.5
2,21,121,2013,1,6.3,10
0,21,125,2013,12,11.1,9
1,21,125,2013,222,194.1,205.2
2,21,125,2013,1,24.1,1.9
0,21,127,2013,2,2.1,1.7
1,21,127,2013,28,24.9,30.5
2,21,127,2013,6,5.1,6.2
0,21,129,2013,5,4.6,5.1
1,21,129,2013,40,35.8,39
2,21,129,2013,4,2.9,2.8
0,21,131,2013,2,2.7,2.1
1,21,131,2013,38,31,34.7
0,21,133,2013,1,4.7,2
1,21,133,2013,41,42.1,44.7
2,21,133,2013,1,4.3,2.5
0,21,137,2013,2,2.7,1.6
1,21,137,2013,22,26,17.7
2,21,137,2013,2,7.7,2.6
0,21,139,2013,1,1.3,1
1,21,139,2013,11,11,9.9
0,21,143,2013,1,1.4,1.2
1,21,143,2013,18,16.2,13.9
2,21,143,2013,1,6.6,1.2
0,21,145,2013,6,4.9,5.5
1,21,145,2013,54,57,52.3
2,21,145,2013,16,14.9,12.3
0,21,147,2013,2,3.6,2.1
1,21,147,2013,70,65.4,67.2
2,21,147,2013,2,9.7,1.7
0,21,151,2013,13,16.3,13.2
1,21,151,2013,294,230.3,260.5
2,21,151,2013,116,185.2,103.8
0,21,153,2013,3,2.9,5.2
1,21,153,2013,77,50.5,61.3
0,21,155,2013,3,2.6,2.4
1,21,155,2013,11,10.9,15.3
2,21,155,2013,3,7.7,5.3
0,21,157,2013,1,1.7,1.9
1,21,157,2013,9,11.8,7.6
2,21,157,2013,1,2.5,2
0,21,159,2013,1,2.8,1
1,21,159,2013,30,25.5,24.6
2,21,159,2013,4,5.1,4.3
0,21,161,2013,2,1.8,1.8
1,21,161,2013,26,29.2,38.4
2,21,161,2013,61,49.7,50
0,21,163,2013,3,3.4,2.8
1,21,163,2013,14,23.4,23.4
2,21,163,2013,16,31.5,14.8
0,21,165,2013,1,2.3,3.1
1,21,165,2013,7,7,5.6
0,21,173,2013,9,8.3,8.7
1,21,173,2013,192,170.8,173.3
2,21,173,2013,39,54.3,40.4
0,21,177,2013,2,3.6,1.9
1,21,177,2013,86,68.9,63.7
2,21,177,2013,2,2.3,2.1
0,21,179,2013,3,3.6,2.6
1,21,179,2013,27,37,34.9
2,21,179,2013,10,12.3,11.4
0,21,183,2013,6,5.9,3.6
1,21,183,2013,16,22,19
2,21,183,2013,3,3.8,2.5
0,21,185,2013,1,1.3,1
1,21,185,2013,26,25.7,48.1
2,21,185,2013,17,30.3,15.3
0,21,189,2013,1,2.6,1.8
1,21,189,2013,3,4,3.8
0,21,191,2013,5,4.3,4
1,21,191,2013,20,24.3,13.6
2,21,191,2013,75,49.2,43.6
0,21,193,2013,27,37.9,30.5
1,21,193,2013,144,179.9,177.3
0,21,195,2013,6,5.8,6.1
1,21,195,2013,175,162.2,183.4
2,21,195,2013,39,49.8,39
0,21,197,2013,8,6.9,6.8
1,21,197,2013,108,104,100.1
2,21,197,2013,11,15.8,8
0,21,199,2013,2,3.1,2.2
1,21,199,2013,101,95.1,111.8
2,21,199,2013,6,6.9,12.9
0,21,203,2013,1,1.6,2.2
1,21,203,2013,52,60.2,61.4
0,21,205,2013,2,3.6,2.2
1,21,205,2013,64,71.5,87.1
2,21,205,2013,22,47.2,19.8
0,21,209,2013,1,1.3,1
1,21,209,2013,169,150.4,122.4
2,21,209,2013,41,41.6,38.2
0,21,211,2013,1,1.7,1
1,21,211,2013,7,11,6.3
2,21,211,2013,23,20.8,26.4
0,21,213,2013,2,1.9,1.4
1,21,213,2013,27,24.2,27.7
0,21,215,2013,1,1,1
1,21,215,2013,3,2.8,4.3
2,21,215,2013,3,3,3.4
0,21,223,2013,1,1.4,1.2
1,21,223,2013,20,15.6,16.9
2,21,223,2013,8,5.1,4.5
0,21,227,2013,4,5.1,3.7
1,21,227,2013,64,54.8,54.3
2,21,227,2013,10,9.1,6.8
0,21,233,2013,1,1.1,1
1,21,233,2013,14,13.2,9.9
0,21,235,2013,8,7.3,8.4
1,21,235,2013,270,221.9,244.2
2,21,235,2013,3,22.7,2.2
0,21,237,2013,1,1.1,1
1,21,237,2013,9,13.9,13.8
0,21,239,2013,2,2.3,2.2
1,21,239,2013,14,23.5,22.2
2,21,239,2013,8,11.1,8.4
1,21,1,2013,15,14,17.8
2,21,1,2013,2,3.6,1.7
1,21,3,2013,23,31.7,29.3
1,21,7,2013,2,7.9,2.3
1,21,27,2013,6,22,9
1,21,31,2013,5,5,5.3
1,21,33,2013,17,15.6,17.4
1,21,41,2013,31,33.2,63.7
2,21,41,2013,74,46.5,72.8
1,21,47,2013,45,29,38.8
2,21,47,2013,2,4.6,10.2
1,21,55,2013,12,10,11.4
1,21,57,2013,7,6.5,5.8
2,21,57,2013,1,1.9,1.6
1,21,63,2013,4,4,5
1,21,65,2013,4,7,16
2,21,65,2013,4,10.7,4.5
1,21,75,2013,3,5.9,9.1
1,21,77,2013,10,12.8,11.4
2,21,77,2013,23,19.5,15.3
1,21,79,2013,10,22.9,15.4
2,21,79,2013,1,1.9,1.6
1,21,85,2013,23,27.9,25.6
2,21,85,2013,1,15.7,2.6
1,21,87,2013,12,8.7,11.6
2,21,87,2013,3,2.5,5.7
1,21,89,2013,74,65.8,76.5
2,21,89,2013,17,25.8,15
1,21,99,2013,4,5.2,6.9
1,21,101,2013,11,11.7,9.2
2,21,101,2013,5,7.8,6
1,21,103,2013,10,8,9.5
2,21,103,2013,9,13,7.4
1,21,105,2013,4,10.2,12.2
1,21,109,2013,13,28.8,35.7
2,21,109,2013,1,2.7,1
1,21,115,2013,88,77.4,79.6
1,21,135,2013,35,30.5,25.4
2,21,135,2013,3,3.3,2.7
1,21,141,2013,18,23.2,17.9
1,21,149,2013,1,3.9,2.5
1,21,167,2013,11,10.5,19.4
2,21,167,2013,8,10.1,17.6
1,21,169,2013,2,9.9,2.7
1,21,171,2013,5,9.2,4.9
1,21,175,2013,5,24,8.2
1,21,181,2013,68,63.7,51.6
2,21,181,2013,1,1.2,3.2
1,21,187,2013,19,16.7,15.4
2,21,187,2013,9,9.7,9.5
1,21,201,2013,1,3,3.7
1,21,207,2013,19,19,21.1
1,21,217,2013,18,19.8,20.9
2,21,217,2013,16,19.7,14
1,21,219,2013,4,4.5,3.5
1,21,221,2013,5,13.3,4.6
2,21,221,2013,2,2.4,1.7
1,21,225,2013,4,12.5,4.1
1,21,229,2013,2,2.4,2.8
1,21,231,2013,11,20.5,27.7
2,21,231,2013,3,2.8,2.8
0,21,3,2014,3,2.7,4.1
1,21,3,2014,27,24.6,21.6
0,21,9,2014,3,4.9,5.4
1,21,9,2014,47,50.2,46.3
0,21,13,2014,8,12.5,10.2
1,21,13,2014,467,363.1,368.3
2,21,13,2014,1,47.8,2.4
0,21,15,2014,20,14.9,23.2
1,21,15,2014,27,49.6,40.5
2,21,15,2014,168,145.8,196.9
0,21,19,2014,11,11,8.7
1,21,19,2014,134,117,141.2
2,21,19,2014,95,90.9,74.3
0,21,21,2014,7,6.9,4.7
1,21,21,2014,25,31.1,25.5
2,21,21,2014,45,26.6,42.6
0,21,23,2014,1,1.4,1.6
1,21,23,2014,10,9.3,16.3
2,21,23,2014,13,12.7,11
0,21,25,2014,2,3.6,6.1
1,21,25,2014,15,19,21.2
0,21,29,2014,4,4.4,6.7
1,21,29,2014,42,40.3,42.1
2,21,29,2014,48,44.6,46.8
0,21,31,2014,1,2.2,1
1,21,31,2014,6,7.4,5.9
2,21,31,2014,1,1.8,1
0,21,33,2014,1,1.1,1.1
1,21,33,2014,18,20.5,24.9
0,21,37,2014,61,40.8,48.1
1,21,37,2014,93,94.6,91.7
2,21,37,2014,500,401.8,462.8
0,21,41,2014,6,5.5,7
1,21,41,2014,40,34.9,42.2
2,21,41,2014,54,38.7,41.4
0,21,43,2014,4,3.9,4.6
1,21,43,2014,91,64,85.6
2,21,43,2014,51,46.3,39.1
0,21,47,2014,1,4.9,3.2
1,21,47,2014,84,68.7,79.1
2,21,47,2014,7,8.2,14.2
0,21,49,2014,3,5.4,4.2
1,21,49,2014,111,89.8,95
2,21,49,2014,42,39.3,43.7
0,21,51,2014,6,5.1,5
1,21,51,2014,70,52.2,78.9
2,21,51,2014,2,7.3,1.9
0,21,53,2014,4,2.9,3.2
1,21,53,2014,25,21.2,21.3
0,21,57,2014,1,1.2,1.1
1,21,57,2014,13,8.9,9.3
0,21,59,2014,3,4.5,1.9
1,21,59,2014,51,55.2,43.9
2,21,59,2014,15,12.3,12.4
0,21,61,2014,1,1.2,1.4
1,21,61,2014,3,5.3,3.8
0,21,65,2014,3,3.2,2.5
1,21,65,2014,57,43.4,42.5
2,21,65,2014,3,4.4,5.5
0,21,67,2014,46,44.5,44
1,21,67,2014,208,172.8,277.1
2,21,67,2014,321,342.7,353
0,21,71,2014,23,18,16.6
1,21,71,2014,93,86.4,84.3
2,21,71,2014,4,3.5,3.6
0,21,73,2014,1,6.2,2.5
1,21,73,2014,38,60.9,41.4
2,21,73,2014,95,69.1,80.6
0,21,77,2014,1,1.3,1.6
1,21,77,2014,8,7.2,7.1
2,21,77,2014,24,18.2,18.2
0,21,79,2014,2,2.4,7
1,21,79,2014,14,10.2,12.3
2,21,79,2014,4,3.4,3.4
0,21,81,2014,2,1.7,2.7
1,21,81,2014,39,34.6,31.6
2,21,81,2014,56,53.4,52.1
0,21,83,2014,2,4.3,1.8
1,21,83,2014,41,35.5,33.8
2,21,83,2014,8,5.6,6
0,21,89,2014,4,4.4,3.4
1,21,89,2014,52,72.9,49.5
2,21,89,2014,7,9.2,10.6
0,21,93,2014,8,6.2,6.4
1,21,93,2014,62,56.6,52.7
2,21,93,2014,33,31.6,23.7
0,21,95,2014,10,10,16.9
1,21,95,2014,252,234.5,225.3
2,21,95,2014,3,2.2,1.8
0,21,97,2014,5,4.3,5.8
1,21,97,2014,27,38.6,27
2,21,97,2014,71,53.5,67.7
0,21,99,2014,1,1.5,14.2
1,21,99,2014,9,9,8
2,21,99,2014,1,2.5,1
0,21,109,2014,2,2.4,2.1
1,21,109,2014,40,24.2,23.8
2,21,109,2014,1,1.1,1
0,21,111,2014,62,89.9,63.5
1,21,111,2014,490,422.6,714.5
2,21,111,2014,1358,1358,1258.7
0,21,113,2014,18,11.3,13.8
1,21,113,2014,144,125.7,112.8
2,21,113,2014,99,105.3,97.3
0,21,115,2014,4,3.4,3.1
1,21,115,2014,69,47.1,68.1
2,21,115,2014,1,1,3
0,21,117,2014,41,33.8,47.6
1,21,117,2014,124,123.8,122.8
2,21,117,2014,530,485,498.3
0,21,119,2014,2,2.7,2.3
1,21,119,2014,24,30.7,27.9
0,21,121,2014,6,5.7,5
1,21,121,2014,134,132.2,138.8
0,21,125,2014,22,18.3,14.6
1,21,125,2014,232,215,202
2,21,125,2014,4,6.9,3.7
0,21,129,2014,2,3.8,4.1
1,21,129,2014,20,36.7,17.8
0,21,131,2014,7,7,5.9
1,21,131,2014,19,16.4,18
0,21,133,2014,1,10.5,3.5
1,21,133,2014,42,56.9,37.1
0,21,137,2014,1,2.2,1.2
1,21,137,2014,20,21.3,17.4
2,21,137,2014,5,4.6,4.3
0,21,139,2014,1,1,3.7
1,21,139,2014,5,4.6,9.1
2,21,139,2014,2,3.6,1.6
0,21,141,2014,3,2.4,2.7
1,21,141,2014,27,30.9,26.1
0,21,143,2014,2,2,1.5
1,21,143,2014,22,20.2,23.1
0,21,145,2014,7,6.7,5.2
1,21,145,2014,69,69,62.4
2,21,145,2014,11,12.3,10
0,21,147,2014,3,3.6,2.5
1,21,147,2014,80,69.7,72.7
0,21,151,2014,23,21.9,19.8
1,21,151,2014,233,185.8,209.9
2,21,151,2014,137,150.7,136.7
0,21,155,2014,2,2.4,2.6
1,21,155,2014,15,16.5,16.4
2,21,155,2014,15,13.1,10.3
0,21,157,2014,3,2.8,2.7
1,21,157,2014,6,24.9,7.2
2,21,157,2014,10,9.3,5.6
0,21,161,2014,4,3.9,2.3
1,21,161,2014,56,39.4,42.5
2,21,161,2014,18,29.2,26.8
0,21,163,2014,1,1.4,1.4
1,21,163,2014,21,16.5,18.2
2,21,163,2014,4,8.5,6.8
0,21,167,2014,4,4.3,3.3
1,21,167,2014,19,35.4,14.5
2,21,167,2014,40,44.7,23.9
0,21,173,2014,12,9.7,8.7
1,21,173,2014,180,179.5,161.3
2,21,173,2014,51,38.1,44
0,21,177,2014,5,4.6,5.4
1,21,177,2014,60,58.4,62.2
2,21,177,2014,3,2.6,2.6
0,21,179,2014,3,3.1,4.4
1,21,179,2014,43,34.5,37.8
2,21,179,2014,21,16.6,18.9
0,21,181,2014,1,1.8,1.1
1,21,181,2014,16,16.8,21.2
2,21,181,2014,5,6,4.6
0,21,185,2014,1,2.6,2.2
1,21,185,2014,22,20.9,70.1
2,21,185,2014,15,33.4,15.8
0,21,187,2014,1,1.1,4.2
1,21,187,2014,10,9.3,11.2
2,21,187,2014,13,11.9,12.1
0,21,193,2014,17,24.3,19.6
1,21,193,2014,137,119.3,142.9
2,21,193,2014,1,33,1
0,21,195,2014,5,5.1,5.2
1,21,195,2014,175,180.3,164.5
2,21,195,2014,7,13.8,15.2
0,21,197,2014,10,6.7,8.6
1,21,197,2014,116,97.2,93.7
2,21,197,2014,6,5,6
0,21,199,2014,5,4.9,4.6
1,21,199,2014,95,108.9,124.5
2,21,199,2014,9,25.3,13
0,21,203,2014,6,5.1,4
1,21,203,2014,110,95.7,103.6
2,21,203,2014,23,24.7,15
0,21,209,2014,4,3.4,3.2
1,21,209,2014,76,73.1,50
2,21,209,2014,47,58,42.6
0,21,211,2014,1,1.4,1
1,21,211,2014,11,17.9,10.2
2,21,211,2014,50,26,45.3
0,21,213,2014,1,1.2,1
1,21,213,2014,16,26.7,13.3
2,21,213,2014,2,3.8,1.2
0,21,217,2014,4,4.3,3.1
1,21,217,2014,15,20.5,13.7
2,21,217,2014,21,21,18
0,21,221,2014,1,2.1,1
1,21,221,2014,7,6.8,7.8
0,21,223,2014,3,2.6,2.2
1,21,223,2014,15,12.5,13.4
2,21,223,2014,2,4.6,3
0,21,227,2014,4,7.1,3.1
1,21,227,2014,25,31.6,23.6
2,21,227,2014,6,7.4,5.5
0,21,231,2014,2,2.4,2.7
1,21,231,2014,41,36.3,37.3
2,21,231,2014,4,5.8,3.8
0,21,233,2014,1,1,1.1
1,21,233,2014,11,14.5,7.9
2,21,233,2014,1,2.6,1.1
0,21,235,2014,4,3.9,4.6
1,21,235,2014,146,135.2,169.8
2,21,235,2014,3,39.6,2.2
0,21,239,2014,4,4.1,3.2
1,21,239,2014,16,17.8,12.2
2,21,239,2014,10,18.1,11.3
1,21,1,2014,45,29.1,41.6
1,21,5,2014,4,5.9,4.2
2,21,5,2014,20,16.8,16.5
1,21,11,2014,30,29.9,41.3
2,21,11,2014,5,14.3,19.6
1,21,17,2014,20,18.8,22.5
2,21,17,2014,7,9.3,6.1
1,21,27,2014,11,9.6,9.6
2,21,27,2014,1,1.6,1
1,21,35,2014,12,10.5,16.3
2,21,35,2014,2,6.5,6
1,21,39,2014,1,3.2,34.4
1,21,45,2014,36,34.9,31.4
1,21,55,2014,11,10.7,10.4
1,21,63,2014,33,22.2,19.1
2,21,63,2014,1,4.3,1.6
1,21,69,2014,8,13.4,8.8
1,21,75,2014,11,11.4,9.2
1,21,85,2014,33,40.8,29.1
2,21,85,2014,1,4.7,3.4
1,21,87,2014,1,2.1,1
2,21,87,2014,1,1.8,1.2
1,21,91,2014,1,1,4.8
1,21,101,2014,11,17.3,11
2,21,101,2014,2,3.1,6.1
1,21,103,2014,9,11.2,8.9
2,21,103,2014,16,11.9,12.4
1,21,105,2014,2,1.7,13.1
1,21,107,2014,59,56.1,64
1,21,123,2014,2,5,3.3
1,21,127,2014,9,12.7,15
2,21,127,2014,7,6.5,6.5
1,21,135,2014,32,21,25.5
2,21,135,2014,2,2.8,3
1,21,149,2014,2,9.7,2.5
1,21,153,2014,14,15.6,40.5
2,21,153,2014,1,1.8,1.3
1,21,159,2014,11,11.8,18
1,21,165,2014,1,3.6,7
1,21,169,2014,4,4.5,3.2
1,21,175,2014,6,8.9,6.8
1,21,183,2014,10,10.6,10.9
2,21,183,2014,1,1.2,1.2
1,21,189,2014,3,7.3,4.3
1,21,191,2014,3,13.9,9.2
2,21,191,2014,47,36.7,27.8
1,21,205,2014,137,115.8,100.4
2,21,205,2014,27,48,25.3
1,21,207,2014,5,15,10
2,21,207,2014,2,1.9,1.9
1,21,219,2014,2,7.7,3.5
1,21,225,2014,7,13.6,6.1
1,21,229,2014,1,5.1,1.9
1,21,237,2014,4,8.8,7.3
2,21,237,2014,1,1.4,1.1
2,21,201,2014,2,2.1,1.7
2,21,215,2014,9,8.2,6.1
0,21,5,2015,2,1.9,1.8
1,21,5,2015,3,6.5,3
2,21,5,2015,12,12.1,11.7
0,21,9,2015,3,4,2.6
1,21,9,2015,37,38.9,38.9
2,21,9,2015,7,14.5,3.1
0,21,11,2015,5,4.4,5
1,21,11,2015,65,42.8,49.5
2,21,11,2015,4,5.4,8.6
0,21,13,2015,11,13.2,12.7
1,21,13,2015,315,299.3,335.2
2,21,13,2015,3,2.8,3.4
0,21,15,2015,80,56.8,51.4
1,21,15,2015,54,62.1,41.7
2,21,15,2015,227,203.6,189.8
0,21,17,2015,1,1.3,1.3
1,21,17,2015,11,14.5,12.2
2,21,17,2015,4,8.8,4.8
0,21,19,2015,10,10.9,7.7
1,21,19,2015,142,116,132.4
2,21,19,2015,51,48.4,52.2
0,21,21,2015,6,6.5,3.3
1,21,21,2015,14,19.9,23.1
2,21,21,2015,33,32,39
0,21,23,2015,4,3.7,3.2
2,21,23,2015,12,11.3,11.5
0,21,25,2015,5,3.9,3.5
1,21,25,2015,25,23.9,39.8
0,21,29,2015,5,8.2,3.1
1,21,29,2015,31,42.7,31.6
2,21,29,2015,52,36.6,40.6
0,21,35,2015,1,3.8,3.6
1,21,35,2015,17,19.4,18.3
0,21,37,2015,92,92,76.8
1,21,37,2015,78,87.4,81
2,21,37,2015,464,365.3,446.9
0,21,41,2015,9,7.5,13.6
1,21,41,2015,21,21,28.8
2,21,41,2015,26,24.7,27
0,21,43,2015,5,4.7,4.8
1,21,43,2015,65,47,61.9
2,21,43,2015,13,15.9,14.1
0,21,45,2015,1,1.3,44.2
1,21,45,2015,32,25.4,34.4
0,21,49,2015,9,7.5,6.1
1,21,49,2015,65,74.2,74.2
2,21,49,2015,35,33.5,37.9
0,21,51,2015,5,4.3,3.6
1,21,51,2015,61,58.8,56.8
0,21,53,2015,2,1.7,1.8
1,21,53,2015,20,19.1,18.5
0,21,55,2015,1,1.1,1.4
1,21,55,2015,4,8.4,6.1
0,21,57,2015,2,1.7,2.1
1,21,57,2015,5,5.2,4.6
2,21,57,2015,3,3,4.6
0,21,59,2015,2,9.4,5.7
1,21,59,2015,43,41.4,43
2,21,59,2015,11,11.1,12.2
0,21,61,2015,1,1,2.8
1,21,61,2015,9,6.2,7.8
0,21,67,2015,101,89.3,78.4
1,21,67,2015,192,168.9,217.7
2,21,67,2015,433,424.8,397.5
0,21,69,2015,5,3.4,6.6
1,21,69,2015,29,25.1,21.6
2,21,69,2015,3,2.8,6.6
0,21,71,2015,16,15.9,15.9
1,21,71,2015,156,132.8,143.4
2,21,71,2015,2,2,3.2
0,21,73,2015,5,4.9,6.6
1,21,73,2015,51,56.6,40.1
2,21,73,2015,62,83.4,75.4
0,21,81,2015,14,7.1,13.6
1,21,81,2015,23,30.9,28.1
2,21,81,2015,50,41.8,53.6
0,21,83,2015,2,2.3,1.9
1,21,83,2015,39,34.7,34.5
0,21,89,2015,3,3.5,3.3
1,21,89,2015,50,44.3,41.9
2,21,89,2015,19,17.3,15.8
0,21,93,2015,2,6.1,2.6
1,21,93,2015,43,79.2,42.7
2,21,93,2015,29,34.6,28.1
0,21,95,2015,1,2.2,2.4
1,21,95,2015,187,173.8,193.2
2,21,95,2015,1,3.7,1.4
0,21,97,2015,22,16.5,14.2
1,21,97,2015,19,26.4,20.6
2,21,97,2015,96,60.7,89.1
0,21,101,2015,2,2.5,4.8
1,21,101,2015,10,16.4,11.6
2,21,101,2015,15,16.3,13.7
0,21,103,2015,3,2.6,2.7
1,21,103,2015,10,10.7,7.6
2,21,103,2015,23,17.9,19.4
0,21,107,2015,4,4,15
1,21,107,2015,51,40.7,55.9
2,21,107,2015,1,8.1,16
0,21,109,2015,3,2.9,3.3
1,21,109,2015,8,31.4,15.2
0,21,111,2015,72,116.4,79.1
1,21,111,2015,288,321.6,558.9
2,21,111,2015,1233,1153.6,1033.2
0,21,113,2015,6,5.1,7.9
1,21,113,2015,51,58.7,66
2,21,113,2015,64,65.7,66.2
0,21,115,2015,1,2.3,1.4
1,21,115,2015,89,77.7,80
2,21,115,2015,2,1.7,4
0,21,117,2015,103,89,87.5
1,21,117,2015,100,127.9,103.4
2,21,117,2015,416,414.9,451.2
0,21,121,2015,4,3.3,4.7
1,21,121,2015,206,180.7,188.8
2,21,121,2015,3,2.7,4
0,21,125,2015,7,9.7,8.2
1,21,125,2015,92,80.2,124.1
2,21,125,2015,7,14.5,5.2
0,21,129,2015,3,3.8,16
1,21,129,2015,16,20.9,13.9
0,21,131,2015,2,4.5,2.4
1,21,131,2015,8,13,8.5
0,21,133,2015,5,4.7,12.6
1,21,133,2015,38,43.6,37.4
0,21,137,2015,1,2.9,6
1,21,137,2015,10,9.5,7.9
2,21,137,2015,7,8.7,6.3
0,21,139,2015,1,1.2,1.8
1,21,139,2015,2,3.7,2.1
0,21,141,2015,1,1.4,1.4
1,21,141,2015,22,21.3,21.5
2,21,141,2015,1,8.2,1.2
0,21,145,2015,4,5.6,3.3
1,21,145,2015,47,45.9,49.2
2,21,145,2015,1,6.5,4
0,21,151,2015,48,43.3,43
1,21,151,2015,159,127.5,143.3
2,21,151,2015,176,155.6,163
0,21,153,2015,1,1.8,26.4
1,21,153,2015,27,24.6,29.4
2,21,153,2015,2,3.2,32.2
0,21,155,2015,3,3.2,3.1
1,21,155,2015,24,23,22.8
2,21,155,2015,6,7.4,10.8
0,21,159,2015,16,11.6,14.5
1,21,159,2015,85,44.6,42.9
2,21,159,2015,1,3.7,1.6
0,21,161,2015,3,2.6,2.6
1,21,161,2015,29,28.4,22.4
2,21,161,2015,20,21.2,23.9
0,21,163,2015,1,2,1.9
1,21,163,2015,5,8.8,5.1
2,21,163,2015,8,8.9,8
0,21,167,2015,4,4.6,3.5
1,21,167,2015,2,13,5.3
2,21,167,2015,7,6.5,16.9
0,21,173,2015,4,7.2,2.7
1,21,173,2015,123,124.4,113.5
2,21,173,2015,29,34,37.4
0,21,177,2015,2,5.6,13.1
1,21,177,2015,56,49.1,57.6
2,21,177,2015,1,5.5,1.8
0,21,181,2015,12,7.8,8.9
1,21,181,2015,25,24.4,24.7
2,21,181,2015,3,3,3.4
0,21,183,2015,2,2.3,1.8
1,21,183,2015,18,18,17.5
0,21,185,2015,1,2.6,8.2
1,21,185,2015,37,30,69.5
2,21,185,2015,22,20.7,15.4
0,21,187,2015,3,2.1,9.4
1,21,187,2015,1,3.3,4.3
2,21,187,2015,9,8.5,10.5
0,21,191,2015,1,1.1,1.5
1,21,191,2015,4,5.9,3.9
2,21,191,2015,29,21.8,23.2
0,21,193,2015,20,15.3,18.2
1,21,193,2015,182,148.9,178.7
0,21,195,2015,2,3.5,2.7
1,21,195,2015,140,129,147
2,21,195,2015,16,17.3,14.6
0,21,197,2015,4,3.9,7.9
1,21,197,2015,35,49.9,77.5
2,21,197,2015,1,2.5,3
0,21,199,2015,9,7.9,7.5
1,21,199,2015,220,177,177.8
2,21,199,2015,62,49.2,49.6
0,21,201,2015,2,3,1.9
1,21,201,2015,4,3.1,3.7
0,21,203,2015,3,2.4,3
1,21,203,2015,136,136,118.2
2,21,203,2015,7,21.2,10.2
0,21,205,2015,6,5,4.8
1,21,205,2015,120,102.7,93.3
2,21,205,2015,36,47.4,29.8
0,21,209,2015,2,2.5,2.3
1,21,209,2015,5,23,22.1
2,21,209,2015,9,36.6,24.2
0,21,211,2015,3,4.3,2.8
1,21,211,2015,14,16.7,11.9
2,21,211,2015,57,48.8,51.1
0,21,213,2015,1,1.2,1.4
1,21,213,2015,16,15.5,15
2,21,213,2015,1,7.2,1
0,21,215,2015,1,1.4,1.2
1,21,215,2015,1,1.9,1.4
2,21,215,2015,4,4.8,5.1
0,21,217,2015,4,3.9,3.2
1,21,217,2015,29,24.5,14.7
2,21,217,2015,11,13.3,15.5
