YYYY,DrugCode_0,DrugCode_1,StateCode_0,StateCode_1,StateCode_2,CountyCode_0,CountyCode_1,CountyCode_2,CountyCode_3,CountyCode_4,CountyCode_5,CountyCode_6,CountyCode_7
2014 ,1,0,0,1,0,0,0,0,0,0,1,0,0
2015 ,1,0,0,1,0,0,0,0,0,0,1,0,0
2016 ,1,0,0,1,0,0,0,0,0,0,1,0,0
2017 ,1,0,0,1,0,0,0,0,0,0,1,0,0
2010 ,0,0,0,1,1,0,0,0,0,0,1,0,0
2011 ,0,0,0,1,1,0,0,0,0,0,1,0,0
2012 ,0,0,0,1,1,0,0,0,0,0,1,0,0
2013 ,0,0,0,1,1,0,0,0,0,0,1,0,0
2014 ,0,0,0,1,1,0,0,0,0,0,1,0,0
2015 ,0,0,0,1,1,0,0,0,0,0,1,0,0
2016 ,0,0,0,1,1,0,0,0,0,0,1,0,0
2017 ,0,0,0,1,1,0,0,0,0,0,1,0,0
2010 ,0,1,0,1,1,0,0,0,0,0,1,0,0
2011 ,0,1,0,1,1,0,0,0,0,0,1,0,0
2012 ,0,1,0,1,1,0,0,0,0,0,1,0,0
2013 ,0,1,0,1,1,0,0,0,0,0,1,0,0
2014 ,0,1,0,1,1,0,0,0,0,0,1,0,0
2015 ,0,1,0,1,1,0,0,0,0,0,1,0,0
2016 ,0,1,0,1,1,0,0,0,0,0,1,0,0
2017 ,0,1,0,1,1,0,0,0,0,0,1,0,0
2010 ,1,0,0,1,1,0,0,0,0,0,1,0,0
2013 ,1,0,0,1,1,0,0,0,0,0,1,0,0
2014 ,1,0,0,1,1,0,0,0,0,0,1,0,0
2015 ,1,0,0,1,1,0,0,0,0,0,1,0,0
2016 ,1,0,0,1,1,0,0,0,0,0,1,0,0
2017 ,1,0,0,1,1,0,0,0,0,0,1,0,0
2012 ,0,0,1,0,0,0,0,0,0,0,1,0,0
2010 ,0,1,1,0,0,0,0,0,0,0,1,0,0
2011 ,0,1,1,0,0,0,0,0,0,0,1,0,0
2012 ,0,1,1,0,0,0,0,0,0,0,1,0,0
2011 ,1,0,1,0,0,0,0,0,0,0,1,0,0
2012 ,1,0,1,0,0,0,0,0,0,0,1,0,0
2013 ,1,0,1,0,0,0,0,0,0,0,1,0,0
2015 ,1,0,1,0,0,0,0,0,0,0,1,0,0
2010 ,0,0,0,0,0,0,0,0,0,0,1,0,1
2011 ,0,0,0,0,0,0,0,0,0,0,1,0,1
2012 ,0,0,0,0,0,0,0,0,0,0,1,0,1
2013 ,0,0,0,0,0,0,0,0,0,0,1,0,1
2015 ,0,0,0,0,0,0,0,0,0,0,1,0,1
2016 ,0,0,0,0,0,0,0,0,0,0,1,0,1
2017 ,0,0,0,0,0,0,0,0,0,0,1,0,1
2010 ,0,1,0,0,0,0,0,0,0,0,1,0,1
2011 ,0,1,0,0,0,0,0,0,0,0,1,0,1
2012 ,0,1,0,0,0,0,0,0,0,0,1,0,1
2013 ,0,1,0,0,0,0,0,0,0,0,1,0,1
2014 ,0,1,0,0,0,0,0,0,0,0,1,0,1
2015 ,0,1,0,0,0,0,0,0,0,0,1,0,1
2016 ,0,1,0,0,0,0,0,0,0,0,1,0,1
2017 ,0,1,0,0,0,0,0,0,0,0,1,0,1
2012 ,1,0,0,0,0,0,0,0,0,0,1,0,1
2014 ,1,0,0,0,0,0,0,0,0,0,1,0,1
2015 ,1,0,0,0,0,0,0,0,0,0,1,0,1
2016 ,1,0,0,0,0,0,0,0,0,0,1,0,1
2017 ,1,0,0,0,0,0,0,0,0,0,1,0,1
2010 ,0,0,0,0,1,0,0,0,0,0,1,0,1
2011 ,0,0,0,0,1,0,0,0,0,0,1,0,1
2013 ,0,0,0,0,1,0,0,0,0,0,1,0,1
2014 ,0,0,0,0,1,0,0,0,0,0,1,0,1
2015 ,0,0,0,0,1,0,0,0,0,0,1,0,1
2016 ,0,0,0,0,1,0,0,0,0,0,1,0,1
2017 ,0,0,0,0,1,0,0,0,0,0,1,0,1
2010 ,0,1,0,0,1,0,0,0,0,0,1,0,1
2011 ,0,1,0,0,1,0,0,0,0,0,1,0,1
2012 ,0,1,0,0,1,0,0,0,0,0,1,0,1
2013 ,0,1,0,0,1,0,0,0,0,0,1,0,1
2014 ,0,1,0,0,1,0,0,0,0,0,1,0,1
2015 ,0,1,0,0,1,0,0,0,0,0,1,0,1
2016 ,0,1,0,0,1,0,0,0,0,0,1,0,1
2017 ,0,1,0,0,1,0,0,0,0,0,1,0,1
2010 ,1,0,0,0,1,0,0,0,0,0,1,0,1
2011 ,1,0,0,0,1,0,0,0,0,0,1,0,1
2012 ,1,0,0,0,1,0,0,0,0,0,1,0,1
2013 ,1,0,0,0,1,0,0,0,0,0,1,0,1
2014 ,1,0,0,0,1,0,0,0,0,0,1,0,1
2015 ,1,0,0,0,1,0,0,0,0,0,1,0,1
2016 ,1,0,0,0,1,0,0,0,0,0,1,0,1
2017 ,1,0,0,0,1,0,0,0,0,0,1,0,1
2010 ,0,0,0,1,0,0,0,0,0,0,1,0,1
2011 ,0,0,0,1,0,0,0,0,0,0,1,0,1
2012 ,0,0,0,1,0,0,0,0,0,0,1,0,1
2013 ,0,0,0,1,0,0,0,0,0,0,1,0,1
2014 ,0,0,0,1,0,0,0,0,0,0,1,0,1
2015 ,0,0,0,1,0,0,0,0,0,0,1,0,1
2016 ,0,0,0,1,0,0,0,0,0,0,1,0,1
2017 ,0,0,0,1,0,0,0,0,0,0,1,0,1
2010 ,0,1,0,1,0,0,0,0,0,0,1,0,1
2011 ,0,1,0,1,0,0,0,0,0,0,1,0,1
2012 ,0,1,0,1,0,0,0,0,0,0,1,0,1
2013 ,0,1,0,1,0,0,0,0,0,0,1,0,1
2014 ,0,1,0,1,0,0,0,0,0,0,1,0,1
2015 ,0,1,0,1,0,0,0,0,0,0,1,0,1
2016 ,0,1,0,1,0,0,0,0,0,0,1,0,1
2017 ,0,1,0,1,0,0,0,0,0,0,1,0,1
2010 ,1,0,0,1,0,0,0,0,0,0,1,0,1
2011 ,1,0,0,1,0,0,0,0,0,0,1,0,1
2012 ,1,0,0,1,0,0,0,0,0,0,1,0,1
2013 ,1,0,0,1,0,0,0,0,0,0,1,0,1
2014 ,1,0,0,1,0,0,0,0,0,0,1,0,1
2015 ,1,0,0,1,0,0,0,0,0,0,1,0,1
2016 ,1,0,0,1,0,0,0,0,0,0,1,0,1
2017 ,1,0,0,1,0,0,0,0,0,0,1,0,1
2011 ,0,0,0,1,1,0,0,0,0,0,1,0,1
2013 ,0,0,0,1,1,0,0,0,0,0,1,0,1
2014 ,0,0,0,1,1,0,0,0,0,0,1,0,1
2016 ,0,0,0,1,1,0,0,0,0,0,1,0,1
2017 ,0,0,0,1,1,0,0,0,0,0,1,0,1
2010 ,0,1,0,1,1,0,0,0,0,0,1,0,1
2011 ,0,1,0,1,1,0,0,0,0,0,1,0,1
2012 ,0,1,0,1,1,0,0,0,0,0,1,0,1
2013 ,0,1,0,1,1,0,0,0,0,0,1,0,1
2014 ,0,1,0,1,1,0,0,0,0,0,1,0,1
2015 ,0,1,0,1,1,0,0,0,0,0,1,0,1
2016 ,0,1,0,1,1,0,0,0,0,0,1,0,1
2017 ,0,1,0,1,1,0,0,0,0,0,1,0,1
2012 ,1,0,0,1,1,0,0,0,0,0,1,0,1
2013 ,1,0,0,1,1,0,0,0,0,0,1,0,1
2014 ,1,0,0,1,1,0,0,0,0,0,1,0,1
2016 ,1,0,0,1,1,0,0,0,0,0,1,0,1
2017 ,1,0,0,1,1,0,0,0,0,0,1,0,1
2011 ,0,0,1,0,0,0,0,0,0,0,1,0,1
2012 ,0,0,1,0,0,0,0,0,0,0,1,0,1
2013 ,0,0,1,0,0,0,0,0,0,0,1,0,1
2014 ,0,0,1,0,0,0,0,0,0,0,1,0,1
2015 ,0,0,1,0,0,0,0,0,0,0,1,0,1
2016 ,0,0,1,0,0,0,0,0,0,0,1,0,1
2017 ,0,0,1,0,0,0,0,0,0,0,1,0,1
2010 ,0,1,1,0,0,0,0,0,0,0,1,0,1
2011 ,0,1,1,0,0,0,0,0,0,0,1,0,1
2012 ,0,1,1,0,0,0,0,0,0,0,1,0,1
2013 ,0,1,1,0,0,0,0,0,0,0,1,0,1
2014 ,0,1,1,0,0,0,0,0,0,0,1,0,1
2015 ,0,1,1,0,0,0,0,0,0,0,1,0,1
2016 ,0,1,1,0,0,0,0,0,0,0,1,0,1
2017 ,0,1,1,0,0,0,0,0,0,0,1,0,1
2010 ,1,0,1,0,0,0,0,0,0,0,1,0,1
2011 ,1,0,1,0,0,0,0,0,0,0,1,0,1
2012 ,1,0,1,0,0,0,0,0,0,0,1,0,1
2013 ,1,0,1,0,0,0,0,0,0,0,1,0,1
2014 ,1,0,1,0,0,0,0,0,0,0,1,0,1
2015 ,1,0,1,0,0,0,0,0,0,0,1,0,1
2016 ,1,0,1,0,0,0,0,0,0,0,1,0,1
2017 ,1,0,1,0,0,0,0,0,0,0,1,0,1
2010 ,0,0,0,0,0,0,0,0,0,0,1,1,0
2011 ,0,0,0,0,0,0,0,0,0,0,1,1,0
2012 ,0,0,0,0,0,0,0,0,0,0,1,1,0
2013 ,0,0,0,0,0,0,0,0,0,0,1,1,0
2014 ,0,0,0,0,0,0,0,0,0,0,1,1,0
2015 ,0,0,0,0,0,0,0,0,0,0,1,1,0
2016 ,0,0,0,0,0,0,0,0,0,0,1,1,0
2017 ,0,0,0,0,0,0,0,0,0,0,1,1,0
2010 ,0,1,0,0,0,0,0,0,0,0,1,1,0
2011 ,0,1,0,0,0,0,0,0,0,0,1,1,0
2012 ,0,1,0,0,0,0,0,0,0,0,1,1,0
2013 ,0,1,0,0,0,0,0,0,0,0,1,1,0
2014 ,0,1,0,0,0,0,0,0,0,0,1,1,0
2015 ,0,1,0,0,0,0,0,0,0,0,1,1,0
2016 ,0,1,0,0,0,0,0,0,0,0,1,1,0
2017 ,0,1,0,0,0,0,0,0,0,0,1,1,0
2010 ,1,0,0,0,0,0,0,0,0,0,1,1,0
2014 ,1,0,0,0,0,0,0,0,0,0,1,1,0
2015 ,1,0,0,0,0,0,0,0,0,0,1,1,0
2016 ,1,0,0,0,0,0,0,0,0,0,1,1,0
2017 ,1,0,0,0,0,0,0,0,0,0,1,1,0
2010 ,0,0,0,0,1,0,0,0,0,0,1,1,0
2011 ,0,0,0,0,1,0,0,0,0,0,1,1,0
2012 ,0,0,0,0,1,0,0,0,0,0,1,1,0
2014 ,0,0,0,0,1,0,0,0,0,0,1,1,0
2015 ,0,0,0,0,1,0,0,0,0,0,1,1,0
2016 ,0,0,0,0,1,0,0,0,0,0,1,1,0
2017 ,0,0,0,0,1,0,0,0,0,0,1,1,0
2010 ,0,1,0,0,1,0,0,0,0,0,1,1,0
2011 ,0,1,0,0,1,0,0,0,0,0,1,1,0
2012 ,0,1,0,0,1,0,0,0,0,0,1,1,0
2013 ,0,1,0,0,1,0,0,0,0,0,1,1,0
2014 ,0,1,0,0,1,0,0,0,0,0,1,1,0
2015 ,0,1,0,0,1,0,0,0,0,0,1,1,0
2016 ,0,1,0,0,1,0,0,0,0,0,1,1,0
2017 ,0,1,0,0,1,0,0,0,0,0,1,1,0
2011 ,1,0,0,0,1,0,0,0,0,0,1,1,0
2012 ,1,0,0,0,1,0,0,0,0,0,1,1,0
2013 ,1,0,0,0,1,0,0,0,0,0,1,1,0
2014 ,1,0,0,0,1,0,0,0,0,0,1,1,0
2015 ,1,0,0,0,1,0,0,0,0,0,1,1,0
2016 ,1,0,0,0,1,0,0,0,0,0,1,1,0
2017 ,1,0,0,0,1,0,0,0,0,0,1,1,0
2010 ,0,0,0,1,0,0,0,0,0,0,1,1,0
2011 ,0,0,0,1,0,0,0,0,0,0,1,1,0
2012 ,0,0,0,1,0,0,0,0,0,0,1,1,0
2013 ,0,0,0,1,0,0,0,0,0,0,1,1,0
2014 ,0,0,0,1,0,0,0,0,0,0,1,1,0
2015 ,0,0,0,1,0,0,0,0,0,0,1,1,0
2016 ,0,0,0,1,0,0,0,0,0,0,1,1,0
2017 ,0,0,0,1,0,0,0,0,0,0,1,1,0
2010 ,0,1,0,1,0,0,0,0,0,0,1,1,0
2011 ,0,1,0,1,0,0,0,0,0,0,1,1,0
2012 ,0,1,0,1,0,0,0,0,0,0,1,1,0
2013 ,0,1,0,1,0,0,0,0,0,0,1,1,0
2014 ,0,1,0,1,0,0,0,0,0,0,1,1,0
2015 ,0,1,0,1,0,0,0,0,0,0,1,1,0
2016 ,0,1,0,1,0,0,0,0,0,0,1,1,0
2017 ,0,1,0,1,0,0,0,0,0,0,1,1,0
2010 ,1,0,0,1,0,0,0,0,0,0,1,1,0
2011 ,1,0,0,1,0,0,0,0,0,0,1,1,0
2012 ,1,0,0,1,0,0,0,0,0,0,1,1,0
2013 ,1,0,0,1,0,0,0,0,0,0,1,1,0
2014 ,1,0,0,1,0,0,0,0,0,0,1,1,0
2015 ,1,0,0,1,0,0,0,0,0,0,1,1,0
2016 ,1,0,0,1,0,0,0,0,0,0,1,1,0
2017 ,1,0,0,1,0,0,0,0,0,0,1,1,0
2010 ,0,0,0,1,1,0,0,0,0,0,1,1,0
2011 ,0,0,0,1,1,0,0,0,0,0,1,1,0
2012 ,0,0,0,1,1,0,0,0,0,0,1,1,0
2013 ,0,0,0,1,1,0,0,0,0,0,1,1,0
2014 ,0,0,0,1,1,0,0,0,0,0,1,1,0
2015 ,0,0,0,1,1,0,0,0,0,0,1,1,0
2016 ,0,0,0,1,1,0,0,0,0,0,1,1,0
2017 ,0,0,0,1,1,0,0,0,0,0,1,1,0
2010 ,0,1,0,1,1,0,0,0,0,0,1,1,0
2011 ,0,1,0,1,1,0,0,0,0,0,1,1,0
2012 ,0,1,0,1,1,0,0,0,0,0,1,1,0
2013 ,0,1,0,1,1,0,0,0,0,0,1,1,0
2014 ,0,1,0,1,1,0,0,0,0,0,1,1,0
2015 ,0,1,0,1,1,0,0,0,0,0,1,1,0
2016 ,0,1,0,1,1,0,0,0,0,0,1,1,0
2017 ,0,1,0,1,1,0,0,0,0,0,1,1,0
2010 ,1,0,0,1,1,0,0,0,0,0,1,1,0
2011 ,1,0,0,1,1,0,0,0,0,0,1,1,0
2012 ,1,0,0,1,1,0,0,0,0,0,1,1,0
2013 ,1,0,0,1,1,0,0,0,0,0,1,1,0
2014 ,1,0,0,1,1,0,0,0,0,0,1,1,0
2015 ,1,0,0,1,1,0,0,0,0,0,1,1,0
2016 ,1,0,0,1,1,0,0,0,0,0,1,1,0
2017 ,1,0,0,1,1,0,0,0,0,0,1,1,0
2012 ,0,0,1,0,0,0,0,0,0,0,1,1,0
2010 ,0,1,1,0,0,0,0,0,0,0,1,1,0
2012 ,0,1,1,0,0,0,0,0,0,0,1,1,0
2014 ,0,1,1,0,0,0,0,0,0,0,1,1,0
2016 ,0,1,1,0,0,0,0,0,0,0,1,1,0
2017 ,0,1,1,0,0,0,0,0,0,0,1,1,0
2010 ,0,0,0,0,0,0,0,0,0,0,1,1,1
2011 ,0,0,0,0,0,0,0,0,0,0,1,1,1
2012 ,0,0,0,0,0,0,0,0,0,0,1,1,1
2013 ,0,0,0,0,0,0,0,0,0,0,1,1,1
2014 ,0,0,0,0,0,0,0,0,0,0,1,1,1
2015 ,0,0,0,0,0,0,0,0,0,0,1,1,1
2016 ,0,0,0,0,0,0,0,0,0,0,1,1,1
2017 ,0,0,0,0,0,0,0,0,0,0,1,1,1
2010 ,0,1,0,0,0,0,0,0,0,0,1,1,1
2011 ,0,1,0,0,0,0,0,0,0,0,1,1,1
2012 ,0,1,0,0,0,0,0,0,0,0,1,1,1
2013 ,0,1,0,0,0,0,0,0,0,0,1,1,1
2014 ,0,1,0,0,0,0,0,0,0,0,1,1,1
2015 ,0,1,0,0,0,0,0,0,0,0,1,1,1
2016 ,0,1,0,0,0,0,0,0,0,0,1,1,1
2017 ,0,1,0,0,0,0,0,0,0,0,1,1,1
2010 ,1,0,0,0,0,0,0,0,0,0,1,1,1
2011 ,1,0,0,0,0,0,0,0,0,0,1,1,1
2012 ,1,0,0,0,0,0,0,0,0,0,1,1,1
2013 ,1,0,0,0,0,0,0,0,0,0,1,1,1
2014 ,1,0,0,0,0,0,0,0,0,0,1,1,1
2015 ,1,0,0,0,0,0,0,0,0,0,1,1,1
2016 ,1,0,0,0,0,0,0,0,0,0,1,1,1
2017 ,1,0,0,0,0,0,0,0,0,0,1,1,1
2010 ,0,0,0,0,1,0,0,0,0,0,1,1,1
2011 ,0,0,0,0,1,0,0,0,0,0,1,1,1
2012 ,0,0,0,0,1,0,0,0,0,0,1,1,1
2013 ,0,0,0,0,1,0,0,0,0,0,1,1,1
2014 ,0,0,0,0,1,0,0,0,0,0,1,1,1
2015 ,0,0,0,0,1,0,0,0,0,0,1,1,1
2016 ,0,0,0,0,1,0,0,0,0,0,1,1,1
2017 ,0,0,0,0,1,0,0,0,0,0,1,1,1
2010 ,0,1,0,0,1,0,0,0,0,0,1,1,1
2011 ,0,1,0,0,1,0,0,0,0,0,1,1,1
2012 ,0,1,0,0,1,0,0,0,0,0,1,1,1
2013 ,0,1,0,0,1,0,0,0,0,0,1,1,1
2014 ,0,1,0,0,1,0,0,0,0,0,1,1,1
2015 ,0,1,0,0,1,0,0,0,0,0,1,1,1
2016 ,0,1,0,0,1,0,0,0,0,0,1,1,1
2017 ,0,1,0,0,1,0,0,0,0,0,1,1,1
2010 ,1,0,0,0,1,0,0,0,0,0,1,1,1
2011 ,1,0,0,0,1,0,0,0,0,0,1,1,1
2012 ,1,0,0,0,1,0,0,0,0,0,1,1,1
2013 ,1,0,0,0,1,0,0,0,0,0,1,1,1
2014 ,1,0,0,0,1,0,0,0,0,0,1,1,1
2015 ,1,0,0,0,1,0,0,0,0,0,1,1,1
2016 ,1,0,0,0,1,0,0,0,0,0,1,1,1
2017 ,1,0,0,0,1,0,0,0,0,0,1,1,1
2011 ,0,0,0,1,0,0,0,0,0,0,1,1,1
2012 ,0,0,0,1,0,0,0,0,0,0,1,1,1
2013 ,0,0,0,1,0,0,0,0,0,0,1,1,1
2014 ,0,0,0,1,0,0,0,0,0,0,1,1,1
2015 ,0,0,0,1,0,0,0,0,0,0,1,1,1
2016 ,0,0,0,1,0,0,0,0,0,0,1,1,1
2017 ,0,0,0,1,0,0,0,0,0,0,1,1,1
2010 ,0,1,0,1,0,0,0,0,0,0,1,1,1
2011 ,0,1,0,1,0,0,0,0,0,0,1,1,1
2012 ,0,1,0,1,0,0,0,0,0,0,1,1,1
2013 ,0,1,0,1,0,0,0,0,0,0,1,1,1
2014 ,0,1,0,1,0,0,0,0,0,0,1,1,1
2015 ,0,1,0,1,0,0,0,0,0,0,1,1,1
2016 ,0,1,0,1,0,0,0,0,0,0,1,1,1
2017 ,0,1,0,1,0,0,0,0,0,0,1,1,1
2010 ,1,0,0,1,0,0,0,0,0,0,1,1,1
2011 ,1,0,0,1,0,0,0,0,0,0,1,1,1
2012 ,1,0,0,1,0,0,0,0,0,0,1,1,1
2013 ,1,0,0,1,0,0,0,0,0,0,1,1,1
2014 ,1,0,0,1,0,0,0,0,0,0,1,1,1
2015 ,1,0,0,1,0,0,0,0,0,0,1,1,1
2016 ,1,0,0,1,0,0,0,0,0,0,1,1,1
2017 ,1,0,0,1,0,0,0,0,0,0,1,1,1
2010 ,0,0,0,1,1,0,0,0,0,0,1,1,1
2011 ,0,0,0,1,1,0,0,0,0,0,1,1,1
2012 ,0,0,0,1,1,0,0,0,0,0,1,1,1
2013 ,0,0,0,1,1,0,0,0,0,0,1,1,1
2014 ,0,0,0,1,1,0,0,0,0,0,1,1,1
2015 ,0,0,0,1,1,0,0,0,0,0,1,1,1
2016 ,0,0,0,1,1,0,0,0,0,0,1,1,1
2017 ,0,0,0,1,1,0,0,0,0,0,1,1,1
2010 ,0,1,0,1,1,0,0,0,0,0,1,1,1
2011 ,0,1,0,1,1,0,0,0,0,0,1,1,1
2012 ,0,1,0,1,1,0,0,0,0,0,1,1,1
2013 ,0,1,0,1,1,0,0,0,0,0,1,1,1
2014 ,0,1,0,1,1,0,0,0,0,0,1,1,1
2015 ,0,1,0,1,1,0,0,0,0,0,1,1,1
2016 ,0,1,0,1,1,0,0,0,0,0,1,1,1
2017 ,0,1,0,1,1,0,0,0,0,0,1,1,1
2011 ,1,0,0,1,1,0,0,0,0,0,1,1,1
2012 ,1,0,0,1,1,0,0,0,0,0,1,1,1
2013 ,1,0,0,1,1,0,0,0,0,0,1,1,1
2014 ,1,0,0,1,1,0,0,0,0,0,1,1,1
2015 ,1,0,0,1,1,0,0,0,0,0,1,1,1
2016 ,1,0,0,1,1,0,0,0,0,0,1,1,1
2017 ,1,0,0,1,1,0,0,0,0,0,1,1,1
2010 ,0,1,1,0,0,0,0,0,0,0,1,1,1
2011 ,0,1,1,0,0,0,0,0,0,0,1,1,1
2012 ,0,1,1,0,0,0,0,0,0,0,1,1,1
2013 ,0,1,1,0,0,0,0,0,0,0,1,1,1
2014 ,0,1,1,0,0,0,0,0,0,0,1,1,1
2015 ,0,1,1,0,0,0,0,0,0,0,1,1,1
2010 ,0,0,0,0,0,0,0,0,0,1,0,0,0
2011 ,0,0,0,0,0,0,0,0,0,1,0,0,0
2013 ,0,0,0,0,0,0,0,0,0,1,0,0,0
2015 ,0,0,0,0,0,0,0,0,0,1,0,0,0
2016 ,0,0,0,0,0,0,0,0,0,1,0,0,0
2017 ,0,0,0,0,0,0,0,0,0,1,0,0,0
2010 ,0,1,0,0,0,0,0,0,0,1,0,0,0
2011 ,0,1,0,0,0,0,0,0,0,1,0,0,0
2012 ,0,1,0,0,0,0,0,0,0,1,0,0,0
2013 ,0,1,0,0,0,0,0,0,0,1,0,0,0
2014 ,0,1,0,0,0,0,0,0,0,1,0,0,0
2015 ,0,1,0,0,0,0,0,0,0,1,0,0,0
2016 ,0,1,0,0,0,0,0,0,0,1,0,0,0
2017 ,0,1,0,0,0,0,0,0,0,1,0,0,0
2011 ,1,0,0,0,0,0,0,0,0,1,0,0,0
2012 ,1,0,0,0,0,0,0,0,0,1,0,0,0
2013 ,1,0,0,0,0,0,0,0,0,1,0,0,0
2014 ,1,0,0,0,0,0,0,0,0,1,0,0,0
2015 ,1,0,0,0,0,0,0,0,0,1,0,0,0
2016 ,1,0,0,0,0,0,0,0,0,1,0,0,0
2017 ,1,0,0,0,0,0,0,0,0,1,0,0,0
2010 ,0,0,0,0,1,0,0,0,0,1,0,0,0
2011 ,0,0,0,0,1,0,0,0,0,1,0,0,0
2012 ,0,0,0,0,1,0,0,0,0,1,0,0,0
2013 ,0,0,0,0,1,0,0,0,0,1,0,0,0
2014 ,0,0,0,0,1,0,0,0,0,1,0,0,0
2015 ,0,0,0,0,1,0,0,0,0,1,0,0,0
2016 ,0,0,0,0,1,0,0,0,0,1,0,0,0
2017 ,0,0,0,0,1,0,0,0,0,1,0,0,0
2010 ,0,1,0,0,1,0,0,0,0,1,0,0,0
2011 ,0,1,0,0,1,0,0,0,0,1,0,0,0
2012 ,0,1,0,0,1,0,0,0,0,1,0,0,0
2013 ,0,1,0,0,1,0,0,0,0,1,0,0,0
2014 ,0,1,0,0,1,0,0,0,0,1,0,0,0
2015 ,0,1,0,0,1,0,0,0,0,1,0,0,0
2016 ,0,1,0,0,1,0,0,0,0,1,0,0,0
2017 ,0,1,0,0,1,0,0,0,0,1,0,0,0
2010 ,1,0,0,0,1,0,0,0,0,1,0,0,0
2011 ,1,0,0,0,1,0,0,0,0,1,0,0,0
2012 ,1,0,0,0,1,0,0,0,0,1,0,0,0
2013 ,1,0,0,0,1,0,0,0,0,1,0,0,0
2014 ,1,0,0,0,1,0,0,0,0,1,0,0,0
2015 ,1,0,0,0,1,0,0,0,0,1,0,0,0
2016 ,1,0,0,0,1,0,0,0,0,1,0,0,0
2017 ,1,0,0,0,1,0,0,0,0,1,0,0,0
2010 ,0,0,0,1,0,0,0,0,0,1,0,0,0
2011 ,0,0,0,1,0,0,0,0,0,1,0,0,0
2012 ,0,0,0,1,0,0,0,0,0,1,0,0,0
2013 ,0,0,0,1,0,0,0,0,0,1,0,0,0
2014 ,0,0,0,1,0,0,0,0,0,1,0,0,0
2015 ,0,0,0,1,0,0,0,0,0,1,0,0,0
2016 ,0,0,0,1,0,0,0,0,0,1,0,0,0
2017 ,0,0,0,1,0,0,0,0,0,1,0,0,0
2010 ,0,1,0,1,0,0,0,0,0,1,0,0,0
2011 ,0,1,0,1,0,0,0,0,0,1,0,0,0
2012 ,0,1,0,1,0,0,0,0,0,1,0,0,0
2013 ,0,1,0,1,0,0,0,0,0,1,0,0,0
2014 ,0,1,0,1,0,0,0,0,0,1,0,0,0
2015 ,0,1,0,1,0,0,0,0,0,1,0,0,0
2016 ,0,1,0,1,0,0,0,0,0,1,0,0,0
2017 ,0,1,0,1,0,0,0,0,0,1,0,0,0
2010 ,1,0,0,1,0,0,0,0,0,1,0,0,0
2011 ,1,0,0,1,0,0,0,0,0,1,0,0,0
2012 ,1,0,0,1,0,0,0,0,0,1,0,0,0
2013 ,1,0,0,1,0,0,0,0,0,1,0,0,0
2014 ,1,0,0,1,0,0,0,0,0,1,0,0,0
2015 ,1,0,0,1,0,0,0,0,0,1,0,0,0
2016 ,1,0,0,1,0,0,0,0,0,1,0,0,0
2017 ,1,0,0,1,0,0,0,0,0,1,0,0,0
2010 ,0,0,0,1,1,0,0,0,0,1,0,0,0
2011 ,0,0,0,1,1,0,0,0,0,1,0,0,0
2013 ,0,0,0,1,1,0,0,0,0,1,0,0,0
2015 ,0,0,0,1,1,0,0,0,0,1,0,0,0
2016 ,0,0,0,1,1,0,0,0,0,1,0,0,0
2010 ,0,1,0,1,1,0,0,0,0,1,0,0,0
2011 ,0,1,0,1,1,0,0,0,0,1,0,0,0
2012 ,0,1,0,1,1,0,0,0,0,1,0,0,0
2013 ,0,1,0,1,1,0,0,0,0,1,0,0,0
2014 ,0,1,0,1,1,0,0,0,0,1,0,0,0
2015 ,0,1,0,1,1,0,0,0,0,1,0,0,0
2016 ,0,1,0,1,1,0,0,0,0,1,0,0,0
2017 ,0,1,0,1,1,0,0,0,0,1,0,0,0
2011 ,1,0,0,1,1,0,0,0,0,1,0,0,0
2014 ,1,0,0,1,1,0,0,0,0,1,0,0,0
2012 ,0,0,1,0,0,0,0,0,0,1,0,0,0
2015 ,0,0,1,0,0,0,0,0,0,1,0,0,0
2010 ,0,1,1,0,0,0,0,0,0,1,0,0,0
2011 ,0,1,1,0,0,0,0,0,0,1,0,0,0
2012 ,0,1,1,0,0,0,0,0,0,1,0,0,0
2013 ,0,1,1,0,0,0,0,0,0,1,0,0,0
2014 ,0,1,1,0,0,0,0,0,0,1,0,0,0
2015 ,0,1,1,0,0,0,0,0,0,1,0,0,0
2016 ,0,1,1,0,0,0,0,0,0,1,0,0,0
2017 ,0,1,1,0,0,0,0,0,0,1,0,0,0
2012 ,1,0,1,0,0,0,0,0,0,1,0,0,0
2015 ,1,0,1,0,0,0,0,0,0,1,0,0,0
2017 ,1,0,1,0,0,0,0,0,0,1,0,0,0
2010 ,0,0,0,0,0,0,0,0,0,1,0,0,1
2011 ,0,0,0,0,0,0,0,0,0,1,0,0,1
2012 ,0,0,0,0,0,0,0,0,0,1,0,0,1
2013 ,0,0,0,0,0,0,0,0,0,1,0,0,1
2014 ,0,0,0,0,0,0,0,0,0,1,0,0,1
2015 ,0,0,0,0,0,0,0,0,0,1,0,0,1
2016 ,0,0,0,0,0,0,0,0,0,1,0,0,1
2017 ,0,0,0,0,0,0,0,0,0,1,0,0,1
2010 ,0,1,0,0,0,0,0,0,0,1,0,0,1
2011 ,0,1,0,0,0,0,0,0,0,1,0,0,1
2012 ,0,1,0,0,0,0,0,0,0,1,0,0,1
2013 ,0,1,0,0,0,0,0,0,0,1,0,0,1
