0,1,2,HC_YEAR,target
0,51,107,2011,27
1,51,107,2011,92
2,51,107,2011,73
0,51,107,2012,12
1,51,107,2012,92
2,51,107,2012,65
0,51,107,2013,14
1,51,107,2013,98
2,51,107,2013,53
0,51,107,2014,16
1,51,107,2014,95
2,51,107,2014,64
0,51,107,2015,13
1,51,107,2015,98
2,51,107,2015,147
0,51,107,2016,41
1,51,107,2016,55
2,51,107,2016,105
0,51,109,2010,2
1,51,109,2010,22
2,51,109,2010,5
0,51,109,2011,3
1,51,109,2011,29
2,51,109,2011,6
0,51,109,2012,12
1,51,109,2012,39
2,51,109,2012,15
0,51,109,2013,6
1,51,109,2013,22
2,51,109,2013,7
0,51,109,2014,5
1,51,109,2014,17
2,51,109,2014,23
0,51,109,2015,5
1,51,109,2015,28
2,51,109,2015,29
0,51,109,2016,3
1,51,109,2016,10
2,51,109,2016,19
0,51,111,2010,3
1,51,111,2010,11
2,51,111,2010,2
0,51,111,2011,1
1,51,111,2011,10
0,51,111,2014,1
1,51,111,2014,23
0,51,111,2015,1
1,51,111,2015,8
0,51,113,2010,8
1,51,113,2010,9
0,51,113,2012,3
1,51,113,2012,9
0,51,113,2014,3
1,51,113,2014,11
2,51,113,2014,4
0,51,113,2015,3
1,51,113,2015,3
2,51,113,2015,12
0,51,113,2016,5
1,51,113,2016,6
2,51,113,2016,19
0,51,115,2010,1
1,51,115,2010,5
0,51,115,2012,3
1,51,115,2012,13
0,51,115,2014,1
1,51,115,2014,7
2,51,115,2014,18
0,51,115,2015,1
1,51,115,2015,20
2,51,115,2015,24
0,51,115,2016,3
1,51,115,2016,7
2,51,115,2016,2
0,51,117,2010,4
1,51,117,2010,11
2,51,117,2010,1
0,51,117,2011,2
1,51,117,2011,16
2,51,117,2011,1
0,51,117,2012,10
1,51,117,2012,81
2,51,117,2012,1
0,51,117,2013,1
1,51,117,2013,41
2,51,117,2013,3
0,51,117,2014,2
1,51,117,2014,49
2,51,117,2014,3
0,51,117,2015,1
1,51,117,2015,33
2,51,117,2015,12
0,51,117,2016,3
1,51,117,2016,27
2,51,117,2016,33
0,51,119,2012,1
1,51,119,2012,12
0,51,119,2015,3
1,51,119,2015,11
2,51,119,2015,2
0,51,119,2016,7
1,51,119,2016,6
2,51,119,2016,9
0,51,121,2010,14
1,51,121,2010,171
2,51,121,2010,12
0,51,121,2011,17
1,51,121,2011,127
2,51,121,2011,3
0,51,121,2012,9
1,51,121,2012,105
2,51,121,2012,18
0,51,121,2013,8
1,51,121,2013,128
2,51,121,2013,36
0,51,121,2014,4
1,51,121,2014,121
2,51,121,2014,21
0,51,121,2015,8
1,51,121,2015,156
2,51,121,2015,10
0,51,121,2016,12
1,51,121,2016,126
2,51,121,2016,22
0,51,125,2011,2
1,51,125,2011,4
0,51,125,2015,1
1,51,125,2015,5
2,51,125,2015,2
0,51,125,2016,3
1,51,125,2016,13
2,51,125,2016,4
0,51,127,2010,1
1,51,127,2010,10
2,51,127,2010,3
0,51,127,2011,2
1,51,127,2011,12
2,51,127,2011,7
0,51,127,2013,1
1,51,127,2013,16
2,51,127,2013,6
0,51,127,2014,4
1,51,127,2014,7
2,51,127,2014,17
0,51,127,2015,1
1,51,127,2015,9
2,51,127,2015,11
0,51,127,2016,5
1,51,127,2016,8
2,51,127,2016,8
0,51,131,2014,1
1,51,131,2014,3
2,51,131,2014,5
0,51,133,2010,1
1,51,133,2010,4
0,51,133,2011,1
1,51,133,2011,2
0,51,133,2013,2
1,51,133,2013,2
0,51,133,2015,4
1,51,133,2015,28
0,51,133,2016,12
1,51,133,2016,46
2,51,133,2016,13
0,51,135,2012,2
1,51,135,2012,3
2,51,135,2012,5
0,51,135,2015,2
1,51,135,2015,12
2,51,135,2015,3
0,51,135,2016,1
1,51,135,2016,24
2,51,135,2016,2
0,51,137,2010,5
1,51,137,2010,33
2,51,137,2010,1
0,51,137,2011,2
1,51,137,2011,28
0,51,137,2012,12
1,51,137,2012,51
2,51,137,2012,3
0,51,137,2013,6
1,51,137,2013,18
2,51,137,2013,18
0,51,137,2014,3
1,51,137,2014,26
2,51,137,2014,20
0,51,137,2015,13
1,51,137,2015,30
2,51,137,2015,48
0,51,137,2016,16
1,51,137,2016,23
2,51,137,2016,39
0,51,139,2010,9
1,51,139,2010,33
0,51,139,2011,30
1,51,139,2011,63
0,51,139,2012,6
1,51,139,2012,60
0,51,139,2013,11
1,51,139,2013,67
2,51,139,2013,6
0,51,139,2014,14
1,51,139,2014,39
2,51,139,2014,9
0,51,139,2015,4
1,51,139,2015,39
2,51,139,2015,2
0,51,139,2016,10
1,51,139,2016,42
2,51,139,2016,2
0,51,141,2010,3
1,51,141,2010,36
0,51,141,2011,8
1,51,141,2011,34
0,51,141,2012,5
1,51,141,2012,48
0,51,141,2013,6
1,51,141,2013,32
0,51,141,2014,5
1,51,141,2014,27
0,51,141,2015,1
1,51,141,2015,27
2,51,141,2015,4
0,51,141,2016,3
1,51,141,2016,76
2,51,141,2016,3
0,51,143,2010,2
1,51,143,2010,13
2,51,143,2010,1
0,51,143,2011,4
1,51,143,2011,25
2,51,143,2011,1
0,51,143,2012,2
1,51,143,2012,25
2,51,143,2012,4
0,51,143,2013,9
1,51,143,2013,47
2,51,143,2013,1
0,51,143,2014,3
1,51,143,2014,23
2,51,143,2014,2
0,51,143,2015,4
1,51,143,2015,32
0,51,143,2016,4
1,51,143,2016,46
2,51,143,2016,1
0,51,145,2010,3
1,51,145,2010,29
2,51,145,2010,2
0,51,145,2013,3
1,51,145,2013,21
2,51,145,2013,5
0,51,145,2014,1
1,51,145,2014,24
2,51,145,2014,22
0,51,145,2015,2
1,51,145,2015,13
2,51,145,2015,15
0,51,145,2016,2
1,51,145,2016,17
2,51,145,2016,22
0,51,147,2010,1
1,51,147,2010,28
0,51,147,2011,5
1,51,147,2011,23
2,51,147,2011,5
0,51,147,2012,8
1,51,147,2012,18
2,51,147,2012,5
0,51,147,2013,1
1,51,147,2013,36
0,51,147,2014,2
1,51,147,2014,28
2,51,147,2014,4
0,51,147,2016,2
1,51,147,2016,15
2,51,147,2016,16
0,51,149,2010,4
1,51,149,2010,13
2,51,149,2010,4
0,51,149,2011,1
1,51,149,2011,24
2,51,149,2011,1
0,51,149,2012,4
1,51,149,2012,15
2,51,149,2012,6
0,51,149,2013,4
1,51,149,2013,37
2,51,149,2013,14
0,51,149,2014,1
1,51,149,2014,17
2,51,149,2014,15
0,51,149,2016,2
1,51,149,2016,6
2,51,149,2016,9
0,51,153,2010,12
1,51,153,2010,216
2,51,153,2010,66
0,51,153,2011,15
1,51,153,2011,197
2,51,153,2011,76
0,51,153,2012,29
1,51,153,2012,268
2,51,153,2012,183
0,51,153,2013,14
1,51,153,2013,285
2,51,153,2013,271
0,51,153,2014,29
1,51,153,2014,249
2,51,153,2014,255
0,51,153,2015,37
1,51,153,2015,192
2,51,153,2015,306
0,51,153,2016,105
1,51,153,2016,133
2,51,153,2016,252
0,51,155,2010,18
1,51,155,2010,204
0,51,155,2011,22
1,51,155,2011,204
2,51,155,2011,3
0,51,155,2012,6
1,51,155,2012,174
0,51,155,2013,13
1,51,155,2013,175
2,51,155,2013,7
0,51,155,2014,6
1,51,155,2014,126
2,51,155,2014,1
0,51,155,2015,7
1,51,155,2015,79
2,51,155,2015,24
0,51,155,2016,19
1,51,155,2016,97
2,51,155,2016,1
0,51,157,2010,4
1,51,157,2010,16
2,51,157,2010,1
0,51,157,2011,2
1,51,157,2011,6
2,51,157,2011,1
0,51,157,2013,2
1,51,157,2013,9
2,51,157,2013,1
0,51,163,2010,2
1,51,163,2010,16
2,51,163,2010,1
0,51,163,2011,1
1,51,163,2011,15
0,51,163,2012,4
1,51,163,2012,23
2,51,163,2012,2
0,51,163,2013,3
1,51,163,2013,26
2,51,163,2013,9
0,51,163,2014,6
1,51,163,2014,25
2,51,163,2014,6
0,51,163,2015,4
1,51,163,2015,37
2,51,163,2015,15
0,51,163,2016,3
1,51,163,2016,40
2,51,163,2016,7
0,51,165,2010,7
1,51,165,2010,32
2,51,165,2010,27
0,51,165,2011,6
1,51,165,2011,47
2,51,165,2011,25
0,51,165,2012,14
1,51,165,2012,54
2,51,165,2012,18
0,51,165,2013,10
1,51,165,2013,51
2,51,165,2013,38
0,51,165,2014,6
1,51,165,2014,61
2,51,165,2014,18
0,51,165,2015,9
1,51,165,2015,33
2,51,165,2015,23
0,51,165,2016,8
1,51,165,2016,58
2,51,165,2016,26
0,51,167,2010,6
1,51,167,2010,129
0,51,167,2011,12
1,51,167,2011,110
2,51,167,2011,3
0,51,167,2012,8
1,51,167,2012,123
0,51,167,2013,4
1,51,167,2013,115
2,51,167,2013,1
0,51,167,2014,5
1,51,167,2014,105
2,51,167,2014,4
0,51,167,2015,3
1,51,167,2015,82
0,51,167,2016,4
1,51,167,2016,58
2,51,167,2016,1
0,51,169,2010,12
1,51,169,2010,184
0,51,169,2011,7
1,51,169,2011,209
0,51,169,2012,4
1,51,169,2012,138
0,51,169,2013,1
1,51,169,2013,81
0,51,169,2014,2
1,51,169,2014,270
2,51,169,2014,4
0,51,169,2015,2
1,51,169,2015,211
0,51,169,2016,6
1,51,169,2016,131
2,51,169,2016,1
0,51,171,2010,16
1,51,171,2010,70
2,51,171,2010,16
0,51,171,2011,23
1,51,171,2011,135
2,51,171,2011,29
0,51,171,2012,8
1,51,171,2012,93
2,51,171,2012,20
0,51,171,2013,6
1,51,171,2013,88
2,51,171,2013,59
0,51,171,2014,13
1,51,171,2014,121
2,51,171,2014,60
0,51,171,2015,8
1,51,171,2015,80
2,51,171,2015,47
0,51,171,2016,23
1,51,171,2016,38
2,51,171,2016,62
0,51,173,2010,5
1,51,173,2010,83
2,51,173,2010,4
0,51,173,2011,1
1,51,173,2011,31
2,51,173,2011,1
0,51,173,2012,3
1,51,173,2012,83
0,51,173,2013,5
1,51,173,2013,59
0,51,173,2014,5
1,51,173,2014,43
0,51,173,2015,1
1,51,173,2015,48
0,51,173,2016,6
1,51,173,2016,98
2,51,173,2016,1
0,51,175,2012,3
1,51,175,2012,12
2,51,175,2012,12
0,51,175,2015,3
1,51,175,2015,3
2,51,175,2015,27
0,51,175,2016,1
1,51,175,2016,3
2,51,175,2016,4
0,51,177,2010,20
1,51,177,2010,170
2,51,177,2010,38
0,51,177,2011,27
1,51,177,2011,175
2,51,177,2011,28
0,51,177,2012,23
1,51,177,2012,205
2,51,177,2012,100
0,51,177,2013,16
1,51,177,2013,151
2,51,177,2013,122
0,51,177,2014,16
1,51,177,2014,136
2,51,177,2014,106
0,51,177,2015,39
1,51,177,2015,128
2,51,177,2015,151
0,51,177,2016,83
1,51,177,2016,189
2,51,177,2016,236
0,51,179,2010,13
1,51,179,2010,131
2,51,179,2010,22
0,51,179,2011,21
1,51,179,2011,167
2,51,179,2011,25
0,51,179,2012,14
1,51,179,2012,205
2,51,179,2012,65
0,51,179,2013,20
1,51,179,2013,159
2,51,179,2013,86
0,51,179,2014,17
1,51,179,2014,111
2,51,179,2014,102
0,51,179,2015,30
1,51,179,2015,138
2,51,179,2015,133
0,51,179,2016,57
1,51,179,2016,139
2,51,179,2016,196
0,51,181,2013,2
0,51,181,2014,1
0,51,183,2013,3
1,51,183,2013,7
2,51,183,2013,4
0,51,183,2015,1
1,51,183,2015,7
2,51,183,2015,6
0,51,185,2010,17
1,51,185,2010,220
0,51,185,2011,18
1,51,185,2011,183
0,51,185,2012,8
1,51,185,2012,283
2,51,185,2012,5
0,51,185,2013,15
1,51,185,2013,339
2,51,185,2013,5
0,51,185,2014,13
1,51,185,2014,465
2,51,185,2014,7
0,51,185,2015,25
1,51,185,2015,432
2,51,185,2015,9
0,51,185,2016,25
1,51,185,2016,380
2,51,185,2016,28
0,51,187,2010,15
1,51,187,2010,151
2,51,187,2010,21
0,51,187,2011,22
1,51,187,2011,185
2,51,187,2011,25
0,51,187,2012,13
1,51,187,2012,181
2,51,187,2012,41
0,51,187,2013,13
1,51,187,2013,93
2,51,187,2013,167
0,51,187,2014,31
1,51,187,2014,131
2,51,187,2014,177
0,51,187,2015,19
1,51,187,2015,115
2,51,187,2015,154
0,51,187,2016,15
1,51,187,2016,109
2,51,187,2016,143
0,51,191,2010,7
1,51,191,2010,110
0,51,191,2011,7
1,51,191,2011,130
2,51,191,2011,2
0,51,191,2012,4
1,51,191,2012,105
0,51,191,2013,3
1,51,191,2013,105
0,51,191,2014,4
1,51,191,2014,84
2,51,191,2014,3
0,51,191,2015,2
1,51,191,2015,65
0,51,191,2016,6
1,51,191,2016,79
2,51,191,2016,1
0,51,193,2010,2
1,51,193,2010,12
2,51,193,2010,2
0,51,193,2011,4
1,51,193,2011,13
2,51,193,2011,1
0,51,193,2012,4
1,51,193,2012,27
2,51,193,2012,1
0,51,193,2014,5
1,51,193,2014,16
2,51,193,2014,19
0,51,193,2015,5
1,51,193,2015,23
2,51,193,2015,24
0,51,193,2016,14
1,51,193,2016,10
2,51,193,2016,23
0,51,195,2010,17
1,51,195,2010,286
0,51,195,2011,12
1,51,195,2011,311
0,51,195,2012,14
1,51,195,2012,323
0,51,195,2013,14
1,51,195,2013,351
2,51,195,2013,4
0,51,195,2014,6
1,51,195,2014,275
2,51,195,2014,2
0,51,195,2015,6
1,51,195,2015,266
2,51,195,2015,4
0,51,195,2016,3
1,51,195,2016,107
0,51,197,2010,6
1,51,197,2010,133
2,51,197,2010,1
0,51,197,2011,9
1,51,197,2011,144
2,51,197,2011,6
0,51,197,2012,16
1,51,197,2012,128
2,51,197,2012,2
0,51,197,2013,17
1,51,197,2013,126
2,51,197,2013,3
0,51,197,2014,13
1,51,197,2014,201
2,51,197,2014,14
0,51,197,2015,10
1,51,197,2015,145
2,51,197,2015,7
0,51,197,2016,11
1,51,197,2016,98
2,51,197,2016,10
0,51,199,2010,1
1,51,199,2010,13
2,51,199,2010,8
0,51,199,2011,1
1,51,199,2011,8
2,51,199,2011,16
0,51,199,2012,5
1,51,199,2012,23
2,51,199,2012,15
0,51,199,2013,3
1,51,199,2013,10
2,51,199,2013,18
0,51,199,2014,7
1,51,199,2014,12
2,51,199,2014,4
0,51,199,2015,2
1,51,199,2015,12
2,51,199,2015,28
0,51,199,2016,11
1,51,199,2016,30
2,51,199,2016,26
0,51,510,2010,2
1,51,510,2010,10
2,51,510,2010,5
0,51,510,2013,1
1,51,510,2013,2
2,51,510,2013,16
0,51,510,2016,10
1,51,510,2016,4
2,51,510,2016,15
0,51,520,2010,7
1,51,520,2010,108
0,51,520,2013,2
1,51,520,2013,97
0,51,530,2010,1
1,51,530,2010,5
0,51,530,2013,1
1,51,530,2013,16
2,51,530,2013,5
0,51,530,2016,1
2,51,530,2016,5
0,51,540,2010,1
1,51,540,2010,10
2,51,540,2010,3
0,51,540,2013,5
1,51,540,2013,10
2,51,540,2013,20
0,51,540,2014,2
1,51,540,2014,1
2,51,540,2014,1
0,51,540,2016,1
2,51,540,2016,2
0,51,550,2010,8
1,51,550,2010,40
2,51,550,2010,119
0,51,550,2011,1
1,51,550,2011,1
2,51,550,2011,6
0,51,550,2013,13
1,51,550,2013,64
2,51,550,2013,164
0,51,550,2014,4
1,51,550,2014,5
2,51,550,2014,10
0,51,550,2016,17
1,51,550,2016,10
2,51,550,2016,33
0,51,570,2010,3
1,51,570,2010,27
2,51,570,2010,13
0,51,570,2013,2
1,51,570,2013,61
2,51,570,2013,17
0,51,570,2016,1
1,51,570,2016,3
0,51,590,2010,11
1,51,590,2010,28
2,51,590,2010,3
0,51,590,2013,7
1,51,590,2013,39
2,51,590,2013,1
0,51,600,2010,3
1,51,600,2010,15
2,51,600,2010,20
0,51,600,2012,1
1,51,600,2012,6
0,51,600,2013,1
1,51,600,2013,3
2,51,600,2013,11
0,51,600,2016,4
1,51,600,2016,9
2,51,600,2016,12
0,51,610,2010,1
1,51,610,2010,3
2,51,610,2010,3
0,51,620,2014,2
1,51,620,2014,1
2,51,620,2014,3
0,51,620,2016,1
2,51,620,2016,4
0,51,630,2010,5
1,51,630,2010,37
2,51,630,2010,8
0,51,630,2013,7
1,51,630,2013,33
2,51,630,2013,37
0,51,630,2016,1
1,51,630,2016,5
2,51,630,2016,9
0,51,640,2010,1
1,51,640,2010,3
0,51,650,2010,7
1,51,650,2010,18
2,51,650,2010,41
0,51,650,2013,9
1,51,650,2013,41
2,51,650,2013,93
0,51,650,2015,2
2,51,650,2015,10
0,51,650,2016,3
1,51,650,2016,4
2,51,650,2016,18
0,51,660,2010,1
1,51,660,2010,3
2,51,660,2010,4
0,51,660,2013,2
1,51,660,2013,11
2,51,660,2013,2
0,51,670,2014,1
1,51,670,2014,5
2,51,670,2014,2
0,51,680,2010,2
1,51,680,2010,26
2,51,680,2010,19
0,51,680,2013,6
1,51,680,2013,77
2,51,680,2013,37
0,51,680,2016,1
1,51,680,2016,11
2,51,680,2016,6
0,51,683,2015,1
1,51,683,2015,1
2,51,683,2015,2
0,51,683,2016,1
2,51,683,2016,3
0,51,690,2010,1
1,51,690,2010,7
0,51,690,2013,3
1,51,690,2013,33
0,51,700,2010,16
1,51,700,2010,87
2,51,700,2010,126
0,51,700,2012,2
2,51,700,2012,9
0,51,700,2013,19
1,51,700,2013,74
2,51,700,2013,93
0,51,700,2014,3
1,51,700,2014,5
2,51,700,2014,14
0,51,700,2016,10
1,51,700,2016,6
2,51,700,2016,28
0,51,710,2010,3
1,51,710,2010,23
2,51,710,2010,134
0,51,710,2013,24
1,51,710,2013,30
2,51,710,2013,178
0,51,710,2014,1
1,51,710,2014,5
2,51,710,2014,8
0,51,710,2015,4
2,51,710,2015,12
0,51,710,2016,16
1,51,710,2016,1
2,51,710,2016,43
0,51,730,2010,2
1,51,730,2010,8
2,51,730,2010,13
0,51,730,2013,2
1,51,730,2013,18
2,51,730,2013,43
0,51,735,2010,1
1,51,735,2010,4
2,51,735,2010,4
0,51,740,2010,2
1,51,740,2010,24
2,51,740,2010,214
0,51,740,2012,1
2,51,740,2012,4
0,51,740,2013,5
1,51,740,2013,30
2,51,740,2013,175
0,51,740,2014,1
1,51,740,2014,9
2,51,740,2014,58
0,51,740,2015,5
1,51,740,2015,1
2,51,740,2015,5
0,51,740,2016,14
1,51,740,2016,2
2,51,740,2016,29
0,51,750,2010,2
1,51,750,2010,29
2,51,750,2010,1
0,51,750,2013,5
1,51,750,2013,35
2,51,750,2013,1
0,51,750,2014,2
0,51,760,2010,42
1,51,760,2010,224
2,51,760,2010,333
0,51,760,2012,2
1,51,760,2012,9
0,51,760,2013,28
1,51,760,2013,216
2,51,760,2013,519
0,51,760,2014,4
1,51,760,2014,11
2,51,760,2014,82
0,51,760,2016,12
1,51,760,2016,40
2,51,760,2016,88
0,51,770,2010,30
1,51,770,2010,157
2,51,770,2010,130
0,51,770,2011,19
1,51,770,2011,78
2,51,770,2011,57
0,51,770,2012,8
1,51,770,2012,89
2,51,770,2012,64
0,51,770,2013,17
1,51,770,2013,167
2,51,770,2013,294
0,51,770,2014,9
1,51,770,2014,51
2,51,770,2014,88
0,51,770,2015,10
1,51,770,2015,43
2,51,770,2015,79
0,51,770,2016,27
1,51,770,2016,62
2,51,770,2016,89
0,51,775,2010,4
1,51,775,2010,26
2,51,775,2010,12
0,51,775,2013,7
1,51,775,2013,29
2,51,775,2013,22
0,51,790,2010,2
1,51,790,2010,21
0,51,790,2013,3
1,51,790,2013,10
2,51,790,2013,1
0,51,800,2010,4
1,51,800,2010,18
2,51,800,2010,30
0,51,800,2013,13
1,51,800,2013,39
2,51,800,2013,69
0,51,800,2014,2
1,51,800,2014,2
2,51,800,2014,6
0,51,800,2015,3
0,51,800,2016,10
1,51,800,2016,4
2,51,800,2016,13
0,51,810,2010,16
1,51,810,2010,95
2,51,810,2010,84
0,51,810,2011,1
1,51,810,2011,8
0,51,810,2013,25
1,51,810,2013,82
2,51,810,2013,126
0,51,810,2014,3
2,51,810,2014,18
0,51,810,2016,6
1,51,810,2016,9
2,51,810,2016,20
0,51,820,2010,4
1,51,820,2010,3
0,51,820,2013,1
1,51,820,2013,20
2,51,820,2013,3
0,51,830,2014,1
1,51,830,2014,1
0,51,840,2010,8
1,51,840,2010,23
2,51,840,2010,41
0,51,840,2012,1
1,51,840,2012,2
2,51,840,2012,5
0,51,840,2013,12
1,51,840,2013,44
2,51,840,2013,71
0,51,840,2014,4
1,51,840,2014,11
2,51,840,2014,12
0,51,840,2016,4
1,51,840,2016,1
2,51,840,2016,5
0,54,1,2016,2
0,54,3,2010,2
1,54,3,2010,25
2,54,3,2010,146
0,54,3,2011,15
1,54,3,2011,49
2,54,3,2011,210
0,54,3,2012,14
1,54,3,2012,49
2,54,3,2012,206
0,54,3,2013,4
1,54,3,2013,21
2,54,3,2013,121
0,54,3,2014,10
1,54,3,2014,9
2,54,3,2014,76
0,54,3,2015,14
1,54,3,2015,13
2,54,3,2015,102
0,54,3,2016,41
1,54,3,2016,15
2,54,3,2016,141
0,54,5,2010,1
1,54,5,2010,39
0,54,7,2011,2
1,54,7,2011,33
0,54,7,2014,2
1,54,7,2014,17
2,54,7,2014,2
0,54,7,2016,3
1,54,7,2016,16
2,54,7,2016,10
0,54,9,2012,2
1,54,9,2012,4
2,54,9,2012,1
0,54,11,2011,1
1,54,11,2011,284
2,54,11,2011,129
0,54,11,2012,1
1,54,11,2012,116
2,54,11,2012,97
0,54,11,2013,3
1,54,11,2013,180
2,54,11,2013,175
0,54,11,2014,8
1,54,11,2014,32
2,54,11,2014,159
0,54,11,2015,5
1,54,11,2015,55
2,54,11,2015,52
0,54,11,2016,13
1,54,11,2016,17
2,54,11,2016,135
0,54,13,2012,1
1,54,13,2012,15
0,54,17,2012,1
1,54,17,2012,12
2,54,17,2012,11
0,54,17,2015,1
1,54,17,2015,2
2,54,17,2015,3
0,54,19,2010,2
1,54,19,2010,23
0,54,19,2015,1
1,54,19,2015,3
0,54,19,2016,1
1,54,19,2016,4
2,54,19,2016,1
0,54,21,2011,2
1,54,21,2011,2
2,54,21,2011,4
0,54,21,2015,1
1,54,21,2015,1
2,54,21,2015,17
0,54,21,2016,1
2,54,21,2016,12
0,54,23,2016,2
1,54,23,2016,5
0,54,25,2015,1
1,54,25,2015,132
2,54,25,2015,30
0,54,25,2016,2
1,54,25,2016,44
2,54,25,2016,6
0,54,27,2012,1
1,54,27,2012,33
2,54,27,2012,8
0,54,27,2013,1
1,54,27,2013,26
2,54,27,2013,24
0,54,27,2015,3
1,54,27,2015,13
2,54,27,2015,32
0,54,27,2016,2
1,54,27,2016,1
2,54,27,2016,6
0,54,29,2010,2
1,54,29,2010,11
2,54,29,2010,79
0,54,29,2011,4
1,54,29,2011,16
2,54,29,2011,1
0,54,29,2013,3
1,54,29,2013,14
2,54,29,2013,71
0,54,29,2015,1
1,54,29,2015,3
2,54,29,2015,7
0,54,29,2016,6
1,54,29,2016,11
2,54,29,2016,29
0,54,31,2010,2
1,54,31,2010,11
2,54,31,2010,3
0,54,31,2012,2
1,54,31,2012,7
2,54,31,2012,9
0,54,31,2015,3
1,54,31,2015,5
2,54,31,2015,41
0,54,33,2010,1
1,54,33,2010,17
2,54,33,2010,35
0,54,33,2012,1
1,54,33,2012,61
2,54,33,2012,150
0,54,33,2014,2
1,54,33,2014,77
2,54,33,2014,130
0,54,33,2015,26
1,54,33,2015,34
2,54,33,2015,138
0,54,33,2016,19
1,54,33,2016,21
2,54,33,2016,265
0,54,35,2010,1
1,54,35,2010,11
0,54,35,2014,1
1,54,35,2014,27
2,54,35,2014,12
0,54,35,2015,21
1,54,35,2015,4
2,54,35,2015,32
0,54,37,2014,4
1,54,37,2014,1
2,54,37,2014,22
0,54,37,2016,12
1,54,37,2016,7
2,54,37,2016,24
0,54,39,2010,4
1,54,39,2010,264
2,54,39,2010,72
0,54,39,2011,9
1,54,39,2011,332
2,54,39,2011,247
0,54,39,2012,1
1,54,39,2012,267
2,54,39,2012,133
0,54,39,2013,2
1,54,39,2013,155
2,54,39,2013,166
0,54,39,2014,7
1,54,39,2014,167
2,54,39,2014,280
0,54,39,2015,31
1,54,39,2015,49
2,54,39,2015,152
0,54,39,2016,68
1,54,39,2016,69
2,54,39,2016,168
0,54,41,2011,1
1,54,41,2011,4
2,54,41,2011,4
0,54,41,2012,1
1,54,41,2012,15
2,54,41,2012,1
0,54,41,2014,1
1,54,41,2014,62
2,54,41,2014,19
0,54,41,2015,9
1,54,41,2015,37
2,54,41,2015,8
0,54,45,2010,1
1,54,45,2010,136
0,54,45,2012,1
1,54,45,2012,139
2,54,45,2012,14
0,54,45,2013,1
1,54,45,2013,99
2,54,45,2013,17
0,54,45,2014,3
1,54,45,2014,129
2,54,45,2014,22
0,54,45,2016,5
1,54,45,2016,120
2,54,45,2016,25
0,54,47,2010,1
1,54,47,2010,26
0,54,47,2012,1
1,54,47,2012,8
0,54,47,2014,3
1,54,47,2014,8
0,54,47,2015,1
1,54,47,2015,32
0,54,47,2016,3
1,54,47,2016,11
2,54,47,2016,1
0,54,49,2011,1
1,54,49,2011,37
2,54,49,2011,64
0,54,49,2012,1
1,54,49,2012,59
2,54,49,2012,223
0,54,49,2013,1
1,54,49,2013,39
2,54,49,2013,127
0,54,49,2014,4
1,54,49,2014,32
2,54,49,2014,48
0,54,49,2015,4
1,54,49,2015,60
2,54,49,2015,64
0,54,49,2016,6
1,54,49,2016,39
2,54,49,2016,32
0,54,51,2010,1
1,54,51,2010,22
2,54,51,2010,7
0,54,51,2011,2
1,54,51,2011,34
2,54,51,2011,11
0,54,51,2012,1
1,54,51,2012,57
2,54,51,2012,9
0,54,51,2013,1
1,54,51,2013,26
2,54,51,2013,66
0,54,51,2014,4
1,54,51,2014,43
2,54,51,2014,68
0,54,51,2016,1
1,54,51,2016,41
2,54,51,2016,1
0,54,53,2011,1
1,54,53,2011,6
2,54,53,2011,1
0,54,53,2016,2
2,54,53,2016,3
0,54,55,2010,5
1,54,55,2010,321
0,54,55,2011,3
1,54,55,2011,361
2,54,55,2011,9
0,54,55,2012,6
1,54,55,2012,270
2,54,55,2012,24
0,54,55,2013,2
1,54,55,2013,310
2,54,55,2013,10
0,54,55,2014,3
1,54,55,2014,139
2,54,55,2014,34
0,54,55,2015,2
1,54,55,2015,293
2,54,55,2015,38
0,54,55,2016,4
1,54,55,2016,205
2,54,55,2016,17
0,54,57,2010,1
1,54,57,2010,2
2,54,57,2010,29
0,54,57,2011,3
1,54,57,2011,3
2,54,57,2011,13
0,54,57,2016,8
2,54,57,2016,13
0,54,59,2010,1
1,54,59,2010,118
0,54,59,2012,1
1,54,59,2012,42
2,54,59,2012,4
0,54,59,2013,1
1,54,59,2013,90
2,54,59,2013,3
0,54,63,2011,1
1,54,63,2011,9
0,54,63,2016,1
1,54,63,2016,8
0,54,65,2011,1
1,54,65,2011,11
2,54,65,2011,24
0,54,65,2012,8
1,54,65,2012,58
2,54,65,2012,31
0,54,65,2014,3
1,54,65,2014,11
2,54,65,2014,35
0,54,65,2016,2
1,54,65,2016,2
2,54,65,2016,17
0,54,67,2010,1
1,54,67,2010,81
2,54,67,2010,1
0,54,67,2014,1
1,54,67,2014,185
2,54,67,2014,34
0,54,67,2015,7
1,54,67,2015,110
2,54,67,2015,44
0,54,67,2016,15
1,54,67,2016,98
2,54,67,2016,38
0,54,69,2010,11
1,54,69,2010,54
2,54,69,2010,27
0,54,69,2012,5
1,54,69,2012,75
2,54,69,2012,39
0,54,69,2013,4
1,54,69,2013,116
2,54,69,2013,53
0,54,69,2014,2
1,54,69,2014,81
2,54,69,2014,35
0,54,69,2015,4
1,54,69,2015,21
2,54,69,2015,24
0,54,69,2016,7
1,54,69,2016,42
2,54,69,2016,7
0,54,71,2011,2
1,54,71,2011,2
0,54,75,2010,2
1,54,75,2010,15
0,54,75,2011,1
1,54,75,2011,47
0,54,77,2010,1
