,YYYY,DrugCode_0,DrugCode_1,StateCode_0,StateCode_1,StateCode_2,CountyCode_0,CountyCode_1,CountyCode_2,CountyCode_3,CountyCode_4,CountyCode_5,CountyCode_6,CountyCode_7,Pred_County
397,2023,0,1,0,0,0,0,0,0,0,0,1,0,0,46
398,2024,0,1,0,0,0,0,0,0,0,0,1,0,0,36.3
399,2025,0,1,0,0,0,0,0,0,0,0,1,0,0,36.3
400,2019,1,0,0,0,0,0,0,0,0,0,1,0,0,3.1
401,2021,1,0,0,0,0,0,0,0,0,0,1,0,0,4.4
402,2023,1,0,0,0,0,0,0,0,0,0,1,0,0,6.4
403,2024,1,0,0,0,0,0,0,0,0,0,1,0,0,5.9
404,2025,1,0,0,0,0,0,0,0,0,0,1,0,0,5.9
405,2018,0,0,0,0,1,0,0,0,0,0,1,0,0,3.7
406,2019,0,0,0,0,1,0,0,0,0,0,1,0,0,2.7
407,2020,0,0,0,0,1,0,0,0,0,0,1,0,0,1.7
408,2021,0,0,0,0,1,0,0,0,0,0,1,0,0,1.7
409,2022,0,0,0,0,1,0,0,0,0,0,1,0,0,5.5
410,2023,0,0,0,0,1,0,0,0,0,0,1,0,0,5.5
411,2024,0,0,0,0,1,0,0,0,0,0,1,0,0,14.6
412,2025,0,0,0,0,1,0,0,0,0,0,1,0,0,14.6
413,2018,0,1,0,0,1,0,0,0,0,0,1,0,0,129.6
414,2019,0,1,0,0,1,0,0,0,0,0,1,0,0,121.3
415,2020,0,1,0,0,1,0,0,0,0,0,1,0,0,122.3
416,2021,0,1,0,0,1,0,0,0,0,0,1,0,0,122.3
417,2022,0,1,0,0,1,0,0,0,0,0,1,0,0,127.8
418,2023,0,1,0,0,1,0,0,0,0,0,1,0,0,127.8
419,2024,0,1,0,0,1,0,0,0,0,0,1,0,0,104.7
420,2025,0,1,0,0,1,0,0,0,0,0,1,0,0,104.7
421,2018,1,0,0,0,1,0,0,0,0,0,1,0,0,95.8
422,2019,1,0,0,0,1,0,0,0,0,0,1,0,0,99.2
423,2020,1,0,0,0,1,0,0,0,0,0,1,0,0,107.4
424,2021,1,0,0,0,1,0,0,0,0,0,1,0,0,110.4
425,2022,1,0,0,0,1,0,0,0,0,0,1,0,0,126
426,2023,1,0,0,0,1,0,0,0,0,0,1,0,0,125.8
427,2024,1,0,0,0,1,0,0,0,0,0,1,0,0,111.1
428,2025,1,0,0,0,1,0,0,0,0,0,1,0,0,111.1
429,2021,0,0,0,1,0,0,0,0,0,0,1,0,0,4.9
430,2023,0,0,0,1,0,0,0,0,0,0,1,0,0,9
431,2024,0,0,0,1,0,0,0,0,0,0,1,0,0,7.6
432,2025,0,0,0,1,0,0,0,0,0,0,1,0,0,7.6
433,2018,0,1,0,1,0,0,0,0,0,0,1,0,0,35.1
434,2019,0,1,0,1,0,0,0,0,0,0,1,0,0,38.4
435,2020,0,1,0,1,0,0,0,0,0,0,1,0,0,24
436,2021,0,1,0,1,0,0,0,0,0,0,1,0,0,24
437,2022,0,1,0,1,0,0,0,0,0,0,1,0,0,18.4
438,2023,0,1,0,1,0,0,0,0,0,0,1,0,0,18.4
439,2024,0,1,0,1,0,0,0,0,0,0,1,0,0,10.1
440,2025,0,1,0,1,0,0,0,0,0,0,1,0,0,10.1
441,2018,1,0,0,1,0,0,0,0,0,0,1,0,0,60.8
442,2019,1,0,0,1,0,0,0,0,0,0,1,0,0,59.8
443,2020,1,0,0,1,0,0,0,0,0,0,1,0,0,20.3
444,2021,1,0,0,1,0,0,0,0,0,0,1,0,0,17.7
445,2022,1,0,0,1,0,0,0,0,0,0,1,0,0,16.7
446,2023,1,0,0,1,0,0,0,0,0,0,1,0,0,17.1
447,2024,1,0,0,1,0,0,0,0,0,0,1,0,0,23.6
448,2025,1,0,0,1,0,0,0,0,0,0,1,0,0,23.6
449,2018,0,0,0,1,1,0,0,0,0,0,1,0,0,2.1
450,2019,0,0,0,1,1,0,0,0,0,0,1,0,0,2.1
451,2020,0,0,0,1,1,0,0,0,0,0,1,0,0,3
452,2021,0,0,0,1,1,0,0,0,0,0,1,0,0,3
453,2022,0,0,0,1,1,0,0,0,0,0,1,0,0,8.7
454,2023,0,0,0,1,1,0,0,0,0,0,1,0,0,8.7
455,2024,0,0,0,1,1,0,0,0,0,0,1,0,0,9.1
456,2025,0,0,0,1,1,0,0,0,0,0,1,0,0,9.1
457,2018,0,1,0,1,1,0,0,0,0,0,1,0,0,53.8
458,2019,0,1,0,1,1,0,0,0,0,0,1,0,0,50.6
459,2020,0,1,0,1,1,0,0,0,0,0,1,0,0,55.2
460,2021,0,1,0,1,1,0,0,0,0,0,1,0,0,55.2
461,2022,0,1,0,1,1,0,0,0,0,0,1,0,0,22.4
462,2023,0,1,0,1,1,0,0,0,0,0,1,0,0,22.4
463,2024,0,1,0,1,1,0,0,0,0,0,1,0,0,26
464,2025,0,1,0,1,1,0,0,0,0,0,1,0,0,26
465,2018,1,0,0,1,1,0,0,0,0,0,1,0,0,4.9
466,2021,1,0,0,1,1,0,0,0,0,0,1,0,0,3.2
467,2022,1,0,0,1,1,0,0,0,0,0,1,0,0,3.7
468,2023,1,0,0,1,1,0,0,0,0,0,1,0,0,3.7
469,2024,1,0,0,1,1,0,0,0,0,0,1,0,0,3.9
470,2025,1,0,0,1,1,0,0,0,0,0,1,0,0,3.9
471,2020,0,0,1,0,0,0,0,0,0,0,1,0,0,2.5
472,2018,0,1,1,0,0,0,0,0,0,0,1,0,0,11.6
473,2019,0,1,1,0,0,0,0,0,0,0,1,0,0,11.6
474,2020,0,1,1,0,0,0,0,0,0,0,1,0,0,28.3
475,2019,1,0,1,0,0,0,0,0,0,0,1,0,0,15.9
476,2020,1,0,1,0,0,0,0,0,0,0,1,0,0,38.3
477,2021,1,0,1,0,0,0,0,0,0,0,1,0,0,44.5
478,2023,1,0,1,0,0,0,0,0,0,0,1,0,0,24.2
479,2018,0,0,0,0,0,0,0,0,0,0,1,0,1,2.8
480,2019,0,0,0,0,0,0,0,0,0,0,1,0,1,2.8
481,2020,0,0,0,0,0,0,0,0,0,0,1,0,1,1.4
482,2021,0,0,0,0,0,0,0,0,0,0,1,0,1,1.4
483,2023,0,0,0,0,0,0,0,0,0,0,1,0,1,8.9
484,2024,0,0,0,0,0,0,0,0,0,0,1,0,1,14.4
485,2025,0,0,0,0,0,0,0,0,0,0,1,0,1,14.4
486,2018,0,1,0,0,0,0,0,0,0,0,1,0,1,63.6
487,2019,0,1,0,0,0,0,0,0,0,0,1,0,1,63.6
488,2020,0,1,0,0,0,0,0,0,0,0,1,0,1,35.6
489,2021,0,1,0,0,0,0,0,0,0,0,1,0,1,35.6
490,2022,0,1,0,0,0,0,0,0,0,0,1,0,1,31.8
491,2023,0,1,0,0,0,0,0,0,0,0,1,0,1,31.8
492,2024,0,1,0,0,0,0,0,0,0,0,1,0,1,52.9
493,2025,0,1,0,0,0,0,0,0,0,0,1,0,1,52.9
494,2020,1,0,0,0,0,0,0,0,0,0,1,0,1,20.7
495,2022,1,0,0,0,0,0,0,0,0,0,1,0,1,19.8
496,2023,1,0,0,0,0,0,0,0,0,0,1,0,1,20.2
497,2024,1,0,0,0,0,0,0,0,0,0,1,0,1,4.3
498,2025,1,0,0,0,0,0,0,0,0,0,1,0,1,4.3
499,2018,0,0,0,0,1,0,0,0,0,0,1,0,1,3.5
500,2019,0,0,0,0,1,0,0,0,0,0,1,0,1,3.1
501,2021,0,0,0,0,1,0,0,0,0,0,1,0,1,1.7
502,2022,0,0,0,0,1,0,0,0,0,0,1,0,1,5
503,2023,0,0,0,0,1,0,0,0,0,0,1,0,1,5
504,2024,0,0,0,0,1,0,0,0,0,0,1,0,1,14.2
505,2025,0,0,0,0,1,0,0,0,0,0,1,0,1,14.2
506,2018,0,1,0,0,1,0,0,0,0,0,1,0,1,25.5
507,2019,0,1,0,0,1,0,0,0,0,0,1,0,1,25.5
508,2020,0,1,0,0,1,0,0,0,0,0,1,0,1,19.3
509,2021,0,1,0,0,1,0,0,0,0,0,1,0,1,19.3
510,2022,0,1,0,0,1,0,0,0,0,0,1,0,1,11.7
511,2023,0,1,0,0,1,0,0,0,0,0,1,0,1,11.7
512,2024,0,1,0,0,1,0,0,0,0,0,1,0,1,18.8
513,2025,0,1,0,0,1,0,0,0,0,0,1,0,1,18.8
514,2018,1,0,0,0,1,0,0,0,0,0,1,0,1,55.3
515,2019,1,0,0,0,1,0,0,0,0,0,1,0,1,54.6
516,2020,1,0,0,0,1,0,0,0,0,0,1,0,1,32.3
517,2021,1,0,0,0,1,0,0,0,0,0,1,0,1,28.4
518,2022,1,0,0,0,1,0,0,0,0,0,1,0,1,30.2
519,2023,1,0,0,0,1,0,0,0,0,0,1,0,1,33.2
520,2024,1,0,0,0,1,0,0,0,0,0,1,0,1,81.9
521,2025,1,0,0,0,1,0,0,0,0,0,1,0,1,81.9
522,2018,0,0,0,1,0,0,0,0,0,0,1,0,1,5
523,2019,0,0,0,1,0,0,0,0,0,0,1,0,1,5
524,2020,0,0,0,1,0,0,0,0,0,0,1,0,1,12.9
525,2021,0,0,0,1,0,0,0,0,0,0,1,0,1,12.9
526,2022,0,0,0,1,0,0,0,0,0,0,1,0,1,9.3
527,2023,0,0,0,1,0,0,0,0,0,0,1,0,1,9.3
528,2024,0,0,0,1,0,0,0,0,0,0,1,0,1,24.8
529,2025,0,0,0,1,0,0,0,0,0,0,1,0,1,24.8
530,2018,0,1,0,1,0,0,0,0,0,0,1,0,1,64.1
531,2019,0,1,0,1,0,0,0,0,0,0,1,0,1,63.2
532,2020,0,1,0,1,0,0,0,0,0,0,1,0,1,60.3
533,2021,0,1,0,1,0,0,0,0,0,0,1,0,1,70.4
534,2022,0,1,0,1,0,0,0,0,0,0,1,0,1,87.6
535,2023,0,1,0,1,0,0,0,0,0,0,1,0,1,86.6
536,2024,0,1,0,1,0,0,0,0,0,0,1,0,1,50.6
537,2025,0,1,0,1,0,0,0,0,0,0,1,0,1,50.6
538,2018,1,0,0,1,0,0,0,0,0,0,1,0,1,315.7
539,2019,1,0,0,1,0,0,0,0,0,0,1,0,1,354.9
540,2020,1,0,0,1,0,0,0,0,0,0,1,0,1,407.8
541,2021,1,0,0,1,0,0,0,0,0,0,1,0,1,407.8
542,2022,1,0,0,1,0,0,0,0,0,0,1,0,1,399.8
543,2023,1,0,0,1,0,0,0,0,0,0,1,0,1,400.7
544,2024,1,0,0,1,0,0,0,0,0,0,1,0,1,412
545,2025,1,0,0,1,0,0,0,0,0,0,1,0,1,412
546,2019,0,0,0,1,1,0,0,0,0,0,1,0,1,3
547,2021,0,0,0,1,1,0,0,0,0,0,1,0,1,2.5
548,2022,0,0,0,1,1,0,0,0,0,0,1,0,1,2
549,2024,0,0,0,1,1,0,0,0,0,0,1,0,1,7.9
550,2025,0,0,0,1,1,0,0,0,0,0,1,0,1,7.9
551,2018,0,1,0,1,1,0,0,0,0,0,1,0,1,8.9
552,2019,0,1,0,1,1,0,0,0,0,0,1,0,1,9
553,2020,0,1,0,1,1,0,0,0,0,0,1,0,1,5.8
554,2021,0,1,0,1,1,0,0,0,0,0,1,0,1,6.6
555,2022,0,1,0,1,1,0,0,0,0,0,1,0,1,26
556,2023,0,1,0,1,1,0,0,0,0,0,1,0,1,26.4
557,2024,0,1,0,1,1,0,0,0,0,0,1,0,1,9
558,2025,0,1,0,1,1,0,0,0,0,0,1,0,1,9
559,2020,1,0,0,1,1,0,0,0,0,0,1,0,1,8.4
560,2021,1,0,0,1,1,0,0,0,0,0,1,0,1,2.1
561,2022,1,0,0,1,1,0,0,0,0,0,1,0,1,4.5
562,2024,1,0,0,1,1,0,0,0,0,0,1,0,1,4
563,2025,1,0,0,1,1,0,0,0,0,0,1,0,1,4
564,2019,0,0,1,0,0,0,0,0,0,0,1,0,1,1.2
565,2020,0,0,1,0,0,0,0,0,0,0,1,0,1,2
566,2021,0,0,1,0,0,0,0,0,0,0,1,0,1,2
567,2022,0,0,1,0,0,0,0,0,0,0,1,0,1,6.4
568,2023,0,0,1,0,0,0,0,0,0,0,1,0,1,6.4
569,2024,0,0,1,0,0,0,0,0,0,0,1,0,1,5
570,2025,0,0,1,0,0,0,0,0,0,0,1,0,1,5
571,2018,0,1,1,0,0,0,0,0,0,0,1,0,1,130.8
572,2019,0,1,1,0,0,0,0,0,0,0,1,0,1,130.8
573,2020,0,1,1,0,0,0,0,0,0,0,1,0,1,114.3
574,2021,0,1,1,0,0,0,0,0,0,0,1,0,1,114.3
575,2022,0,1,1,0,0,0,0,0,0,0,1,0,1,56.8
576,2023,0,1,1,0,0,0,0,0,0,0,1,0,1,44.3
577,2024,0,1,1,0,0,0,0,0,0,0,1,0,1,50.2
578,2025,0,1,1,0,0,0,0,0,0,0,1,0,1,50.2
579,2018,1,0,1,0,0,0,0,0,0,0,1,0,1,90
580,2019,1,0,1,0,0,0,0,0,0,0,1,0,1,90
581,2020,1,0,1,0,0,0,0,0,0,0,1,0,1,151.6
582,2021,1,0,1,0,0,0,0,0,0,0,1,0,1,164
583,2022,1,0,1,0,0,0,0,0,0,0,1,0,1,145.3
584,2023,1,0,1,0,0,0,0,0,0,0,1,0,1,120.7
585,2024,1,0,1,0,0,0,0,0,0,0,1,0,1,56.5
586,2025,1,0,1,0,0,0,0,0,0,0,1,0,1,56.5
587,2018,0,0,0,0,0,0,0,0,0,0,1,1,0,5.6
588,2019,0,0,0,0,0,0,0,0,0,0,1,1,0,5.4
589,2020,0,0,0,0,0,0,0,0,0,0,1,1,0,6.3
590,2021,0,0,0,0,0,0,0,0,0,0,1,1,0,6.3
591,2022,0,0,0,0,0,0,0,0,0,0,1,1,0,7.5
592,2023,0,0,0,0,0,0,0,0,0,0,1,1,0,7.5
593,2024,0,0,0,0,0,0,0,0,0,0,1,1,0,7.5
594,2025,0,0,0,0,0,0,0,0,0,0,1,1,0,7.5
595,2018,0,1,0,0,0,0,0,0,0,0,1,1,0,145.2
596,2019,0,1,0,0,0,0,0,0,0,0,1,1,0,145.2
597,2020,0,1,0,0,0,0,0,0,0,0,1,1,0,156
598,2021,0,1,0,0,0,0,0,0,0,0,1,1,0,186.9
599,2022,0,1,0,0,0,0,0,0,0,0,1,1,0,395.1
600,2023,0,1,0,0,0,0,0,0,0,0,1,1,0,395.1
601,2024,0,1,0,0,0,0,0,0,0,0,1,1,0,229.6
602,2025,0,1,0,0,0,0,0,0,0,0,1,1,0,229.6
603,2018,1,0,0,0,0,0,0,0,0,0,1,1,0,37
604,2022,1,0,0,0,0,0,0,0,0,0,1,1,0,4.1
605,2023,1,0,0,0,0,0,0,0,0,0,1,1,0,4.1
606,2024,1,0,0,0,0,0,0,0,0,0,1,1,0,3.4
607,2025,1,0,0,0,0,0,0,0,0,0,1,1,0,3.4
608,2018,0,0,0,0,1,0,0,0,0,0,1,1,0,2.3
609,2019,0,0,0,0,1,0,0,0,0,0,1,1,0,2.6
610,2020,0,0,0,0,1,0,0,0,0,0,1,1,0,4.5
611,2022,0,0,0,0,1,0,0,0,0,0,1,1,0,4.6
612,2023,0,0,0,0,1,0,0,0,0,0,1,1,0,4.6
613,2024,0,0,0,0,1,0,0,0,0,0,1,1,0,14.9
614,2025,0,0,0,0,1,0,0,0,0,0,1,1,0,14.9
615,2018,0,1,0,0,1,0,0,0,0,0,1,1,0,81.2
616,2019,0,1,0,0,1,0,0,0,0,0,1,1,0,81.2
617,2020,0,1,0,0,1,0,0,0,0,0,1,1,0,85.7
618,2021,0,1,0,0,1,0,0,0,0,0,1,1,0,85.7
619,2022,0,1,0,0,1,0,0,0,0,0,1,1,0,107.6
620,2023,0,1,0,0,1,0,0,0,0,0,1,1,0,108.6
621,2024,0,1,0,0,1,0,0,0,0,0,1,1,0,82.6
622,2025,0,1,0,0,1,0,0,0,0,0,1,1,0,82.6
623,2019,1,0,0,0,1,0,0,0,0,0,1,1,0,35.3
624,2020,1,0,0,0,1,0,0,0,0,0,1,1,0,51.7
625,2021,1,0,0,0,1,0,0,0,0,0,1,1,0,51.7
626,2022,1,0,0,0,1,0,0,0,0,0,1,1,0,83.5
627,2023,1,0,0,0,1,0,0,0,0,0,1,1,0,94.1
628,2024,1,0,0,0,1,0,0,0,0,0,1,1,0,102.6
629,2025,1,0,0,0,1,0,0,0,0,0,1,1,0,102.6
630,2018,0,0,0,1,0,0,0,0,0,0,1,1,0,5.2
631,2019,0,0,0,1,0,0,0,0,0,0,1,1,0,5.2
632,2020,0,0,0,1,0,0,0,0,0,0,1,1,0,5
633,2021,0,0,0,1,0,0,0,0,0,0,1,1,0,5
634,2022,0,0,0,1,0,0,0,0,0,0,1,1,0,22.8
635,2023,0,0,0,1,0,0,0,0,0,0,1,1,0,22.8
636,2024,0,0,0,1,0,0,0,0,0,0,1,1,0,29.6
637,2025,0,0,0,1,0,0,0,0,0,0,1,1,0,29.6
638,2018,0,1,0,1,0,0,0,0,0,0,1,1,0,74.2
639,2019,0,1,0,1,0,0,0,0,0,0,1,1,0,67.6
640,2020,0,1,0,1,0,0,0,0,0,0,1,1,0,48.2
641,2021,0,1,0,1,0,0,0,0,0,0,1,1,0,48.2
642,2022,0,1,0,1,0,0,0,0,0,0,1,1,0,58.6
643,2023,0,1,0,1,0,0,0,0,0,0,1,1,0,74.8
644,2024,0,1,0,1,0,0,0,0,0,0,1,1,0,76.3
645,2025,0,1,0,1,0,0,0,0,0,0,1,1,0,76.3
646,2018,1,0,0,1,0,0,0,0,0,0,1,1,0,128.3
647,2019,1,0,0,1,0,0,0,0,0,0,1,1,0,128.3
648,2020,1,0,0,1,0,0,0,0,0,0,1,1,0,167.5
649,2021,1,0,0,1,0,0,0,0,0,0,1,1,0,219.4
650,2022,1,0,0,1,0,0,0,0,0,0,1,1,0,279.8
651,2023,1,0,0,1,0,0,0,0,0,0,1,1,0,279.8
652,2024,1,0,0,1,0,0,0,0,0,0,1,1,0,189.8
653,2025,1,0,0,1,0,0,0,0,0,0,1,1,0,189.8
654,2018,0,0,0,1,1,0,0,0,0,0,1,1,0,4.3
655,2019,0,0,0,1,1,0,0,0,0,0,1,1,0,4.3
656,2020,0,0,0,1,1,0,0,0,0,0,1,1,0,8.3
657,2021,0,0,0,1,1,0,0,0,0,0,1,1,0,8.3
658,2022,0,0,0,1,1,0,0,0,0,0,1,1,0,4.2
659,2023,0,0,0,1,1,0,0,0,0,0,1,1,0,4.2
660,2024,0,0,0,1,1,0,0,0,0,0,1,1,0,10.9
661,2025,0,0,0,1,1,0,0,0,0,0,1,1,0,10.9
662,2018,0,1,0,1,1,0,0,0,0,0,1,1,0,60.6
663,2019,0,1,0,1,1,0,0,0,0,0,1,1,0,61.8
664,2020,0,1,0,1,1,0,0,0,0,0,1,1,0,67
665,2021,0,1,0,1,1,0,0,0,0,0,1,1,0,66.9
666,2022,0,1,0,1,1,0,0,0,0,0,1,1,0,56.8
667,2023,0,1,0,1,1,0,0,0,0,0,1,1,0,56.8
668,2024,0,1,0,1,1,0,0,0,0,0,1,1,0,61.5
669,2025,0,1,0,1,1,0,0,0,0,0,1,1,0,61.5
670,2018,1,0,0,1,1,0,0,0,0,0,1,1,0,39.6
671,2019,1,0,0,1,1,0,0,0,0,0,1,1,0,39.6
672,2020,1,0,0,1,1,0,0,0,0,0,1,1,0,52.4
673,2021,1,0,0,1,1,0,0,0,0,0,1,1,0,56.8
674,2022,1,0,0,1,1,0,0,0,0,0,1,1,0,70.5
675,2023,1,0,0,1,1,0,0,0,0,0,1,1,0,73.5
676,2024,1,0,0,1,1,0,0,0,0,0,1,1,0,83.8
677,2025,1,0,0,1,1,0,0,0,0,0,1,1,0,83.8
678,2020,0,0,1,0,0,0,0,0,0,0,1,1,0,2.5
679,2018,0,1,1,0,0,0,0,0,0,0,1,1,0,23.8
680,2020,0,1,1,0,0,0,0,0,0,0,1,1,0,21.7
681,2022,0,1,1,0,0,0,0,0,0,0,1,1,0,15.2
682,2024,0,1,1,0,0,0,0,0,0,0,1,1,0,14.9
683,2025,0,1,1,0,0,0,0,0,0,0,1,1,0,14.9
684,2018,0,0,0,0,0,0,0,0,0,0,1,1,1,3.9
685,2019,0,0,0,0,0,0,0,0,0,0,1,1,1,3.9
686,2020,0,0,0,0,0,0,0,0,0,0,1,1,1,2
687,2021,0,0,0,0,0,0,0,0,0,0,1,1,1,2
688,2022,0,0,0,0,0,0,0,0,0,0,1,1,1,15.3
689,2023,0,0,0,0,0,0,0,0,0,0,1,1,1,15.3
690,2024,0,0,0,0,0,0,0,0,0,0,1,1,1,34.6
691,2025,0,0,0,0,0,0,0,0,0,0,1,1,1,34.6
692,2018,0,1,0,0,0,0,0,0,0,0,1,1,1,64.4
693,2019,0,1,0,0,0,0,0,0,0,0,1,1,1,64
694,2020,0,1,0,0,0,0,0,0,0,0,1,1,1,60.4
695,2021,0,1,0,0,0,0,0,0,0,0,1,1,1,60.4
696,2022,0,1,0,0,0,0,0,0,0,0,1,1,1,36.7
697,2023,0,1,0,0,0,0,0,0,0,0,1,1,1,36.7
698,2024,0,1,0,0,0,0,0,0,0,0,1,1,1,73
699,2025,0,1,0,0,0,0,0,0,0,0,1,1,1,73
700,2018,1,0,0,0,0,0,0,0,0,0,1,1,1,139
701,2019,1,0,0,0,0,0,0,0,0,0,1,1,1,156.4
702,2020,1,0,0,0,0,0,0,0,0,0,1,1,1,194.9
703,2021,1,0,0,0,0,0,0,0,0,0,1,1,1,195.7
704,2022,1,0,0,0,0,0,0,0,0,0,1,1,1,186.1
705,2023,1,0,0,0,0,0,0,0,0,0,1,1,1,185.7
706,2024,1,0,0,0,0,0,0,0,0,0,1,1,1,209.3
707,2025,1,0,0,0,0,0,0,0,0,0,1,1,1,209.3
708,2018,0,0,0,0,1,0,0,0,0,0,1,1,1,4.7
709,2019,0,0,0,0,1,0,0,0,0,0,1,1,1,4.7
710,2020,0,0,0,0,1,0,0,0,0,0,1,1,1,4.4
711,2021,0,0,0,0,1,0,0,0,0,0,1,1,1,4.4
712,2022,0,0,0,0,1,0,0,0,0,0,1,1,1,8.9
713,2023,0,0,0,0,1,0,0,0,0,0,1,1,1,8.9
714,2024,0,0,0,0,1,0,0,0,0,0,1,1,1,32.6
715,2025,0,0,0,0,1,0,0,0,0,0,1,1,1,32.6
716,2018,0,1,0,0,1,0,0,0,0,0,1,1,1,90.6
717,2019,0,1,0,0,1,0,0,0,0,0,1,1,1,90.6
718,2020,0,1,0,0,1,0,0,0,0,0,1,1,1,53
719,2021,0,1,0,0,1,0,0,0,0,0,1,1,1,46.9
720,2022,0,1,0,0,1,0,0,0,0,0,1,1,1,40.2
721,2023,0,1,0,0,1,0,0,0,0,0,1,1,1,42.8
722,2024,0,1,0,0,1,0,0,0,0,0,1,1,1,53.8
723,2025,0,1,0,0,1,0,0,0,0,0,1,1,1,53.8
724,2018,1,0,0,0,1,0,0,0,0,0,1,1,1,30.7
725,2019,1,0,0,0,1,0,0,0,0,0,1,1,1,30.7
726,2020,1,0,0,0,1,0,0,0,0,0,1,1,1,66.5
727,2021,1,0,0,0,1,0,0,0,0,0,1,1,1,70.9
728,2022,1,0,0,0,1,0,0,0,0,0,1,1,1,80.4
729,2023,1,0,0,0,1,0,0,0,0,0,1,1,1,80.4
730,2024,1,0,0,0,1,0,0,0,0,0,1,1,1,124.8
731,2025,1,0,0,0,1,0,0,0,0,0,1,1,1,124.8
732,2019,0,0,0,1,0,0,0,0,0,0,1,1,1,4.4
733,2020,0,0,0,1,0,0,0,0,0,0,1,1,1,7.6
734,2021,0,0,0,1,0,0,0,0,0,0,1,1,1,7.6
735,2022,0,0,0,1,0,0,0,0,0,0,1,1,1,24
736,2023,0,0,0,1,0,0,0,0,0,0,1,1,1,24
737,2024,0,0,0,1,0,0,0,0,0,0,1,1,1,18.8
738,2025,0,0,0,1,0,0,0,0,0,0,1,1,1,18.8
739,2018,0,1,0,1,0,0,0,0,0,0,1,1,1,58
740,2019,0,1,0,1,0,0,0,0,0,0,1,1,1,60.6
741,2020,0,1,0,1,0,0,0,0,0,0,1,1,1,51.2
742,2021,0,1,0,1,0,0,0,0,0,0,1,1,1,47.7
743,2022,0,1,0,1,0,0,0,0,0,0,1,1,1,40.7
744,2023,0,1,0,1,0,0,0,0,0,0,1,1,1,40.7
745,2024,0,1,0,1,0,0,0,0,0,0,1,1,1,20.8
746,2025,0,1,0,1,0,0,0,0,0,0,1,1,1,20.8
747,2018,1,0,0,1,0,0,0,0,0,0,1,1,1,39.3
748,2019,1,0,0,1,0,0,0,0,0,0,1,1,1,40.1
749,2020,1,0,0,1,0,0,0,0,0,0,1,1,1,28.8
750,2021,1,0,0,1,0,0,0,0,0,0,1,1,1,31.4
751,2022,1,0,0,1,0,0,0,0,0,0,1,1,1,47.8
752,2023,1,0,0,1,0,0,0,0,0,0,1,1,1,50.6
753,2024,1,0,0,1,0,0,0,0,0,0,1,1,1,54.4
754,2025,1,0,0,1,0,0,0,0,0,0,1,1,1,54.4
755,2018,0,0,0,1,1,0,0,0,0,0,1,1,1,5.9
756,2019,0,0,0,1,1,0,0,0,0,0,1,1,1,5.5
757,2020,0,0,0,1,1,0,0,0,0,0,1,1,1,3.7
758,2021,0,0,0,1,1,0,0,0,0,0,1,1,1,3.7
759,2022,0,0,0,1,1,0,0,0,0,0,1,1,1,7.9
760,2023,0,0,0,1,1,0,0,0,0,0,1,1,1,7.9
761,2024,0,0,0,1,1,0,0,0,0,0,1,1,1,6
762,2025,0,0,0,1,1,0,0,0,0,0,1,1,1,6
763,2018,0,1,0,1,1,0,0,0,0,0,1,1,1,32
764,2019,0,1,0,1,1,0,0,0,0,0,1,1,1,27.2
765,2020,0,1,0,1,1,0,0,0,0,0,1,1,1,17.6
766,2021,0,1,0,1,1,0,0,0,0,0,1,1,1,21.3
767,2022,0,1,0,1,1,0,0,0,0,0,1,1,1,51.4
768,2023,0,1,0,1,1,0,0,0,0,0,1,1,1,55.4
769,2024,0,1,0,1,1,0,0,0,0,0,1,1,1,30.3
770,2025,0,1,0,1,1,0,0,0,0,0,1,1,1,30.3
771,2019,1,0,0,1,1,0,0,0,0,0,1,1,1,1.3
772,2020,1,0,0,1,1,0,0,0,0,0,1,1,1,4.4
773,2021,1,0,0,1,1,0,0,0,0,0,1,1,1,4.4
774,2022,1,0,0,1,1,0,0,0,0,0,1,1,1,20
775,2023,1,0,0,1,1,0,0,0,0,0,1,1,1,20
776,2024,1,0,0,1,1,0,0,0,0,0,1,1,1,31.6
777,2025,1,0,0,1,1,0,0,0,0,0,1,1,1,31.6
778,2018,0,1,1,0,0,0,0,0,0,0,1,1,1,4
779,2019,0,1,1,0,0,0,0,0,0,0,1,1,1,4.3
780,2020,0,1,1,0,0,0,0,0,0,0,1,1,1,10.3
781,2021,0,1,1,0,0,0,0,0,0,0,1,1,1,10.3
782,2022,0,1,1,0,0,0,0,0,0,0,1,1,1,9.5
783,2023,0,1,1,0,0,0,0,0,0,0,1,1,1,8.8
784,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,6.4
785,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,6.3
786,2021,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7
787,2023,0,0,0,0,0,0,0,0,0,1,0,0,0,18.3
788,2024,0,0,0,0,0,0,0,0,0,1,0,0,0,7.6
789,2025,0,0,0,0,0,0,0,0,0,1,0,0,0,7.6
790,2018,0,1,0,0,0,0,0,0,0,1,0,0,0,69.2
791,2019,0,1,0,0,0,0,0,0,0,1,0,0,0,71.2
792,2020,0,1,0,0,0,0,0,0,0,1,0,0,0,86.9
793,2021,0,1,0,0,0,0,0,0,0,1,0,0,0,86.9
794,2022,0,1,0,0,0,0,0,0,0,1,0,0,0,46.3
795,2023,0,1,0,0,0,0,0,0,0,1,0,0,0,46.3
